method,assay,round,bin,MCC
xgb,NR-AR,8,0.6,0.6163040147248826
xgb,NR-AR,8,1,0.9405399431259602
xgb,NR-AR,9,0.4,0.13817382488596303
xgb,NR-AR,9,0.6,0.6377351082804008
xgb,NR-AR,9,1,0.9405399431259602
xgb,NR-AR,10,0.4,0.13817382488596303
xgb,NR-AR,10,0.6,0.6163040147248826
xgb,NR-AR,10,1,0.9405399431259602
xgb,NR-AR,11,0.4,0.13817382488596303
xgb,NR-AR,11,0.6,0.6163040147248826
xgb,NR-AR,11,1,0.9405399431259602
xgb,NR-AR,12,0.4,0.13817382488596303
xgb,NR-AR,12,0.6,0.6163040147248826
xgb,NR-AR,12,1,0.9405399431259602
xgb,NR-AR,13,0.4,0.13817382488596303
xgb,NR-AR,13,0.6,0.6163040147248826
xgb,NR-AR,13,1,0.9405399431259602
xgb,NR-AR,14,0.4,0.17461915099243125
xgb,NR-AR,14,0.6,0.6163040147248826
xgb,NR-AR,14,1,0.9405399431259602
xgb,NR-AR,15,0.4,0.13817382488596303
xgb,NR-AR,15,0.6,0.6163040147248826
xgb,NR-AR,15,1,0.9405399431259602
xgb,NR-AR,16,0.4,0.13817382488596303
xgb,NR-AR,16,0.6,0.6163040147248826
xgb,NR-AR,16,1,0.9405399431259602
xgb,NR-AR,17,0.4,0.13817382488596303
xgb,NR-AR,17,0.6,0.6163040147248826
xgb,NR-AR,17,1,0.9405399431259602
xgb,NR-AR,18,0.4,0.13817382488596303
xgb,NR-AR,18,0.6,0.6163040147248826
xgb,NR-AR,18,1,0.9405399431259602
xgb,NR-AR,19,0.4,0.13817382488596303
xgb,NR-AR,19,0.6,0.6163040147248826
xgb,NR-AR,19,1,0.9405399431259602
xgb,NR-AR-LBD,0,0.4,0.27410612572035664
xgb,NR-AR-LBD,0,0.6,0.5770791585966312
xgb,NR-AR-LBD,0,1,0.8507111474365273
xgb,NR-AR-LBD,1,0.4,0.27410612572035664
xgb,NR-AR-LBD,1,0.6,0.5951421458499254
xgb,NR-AR-LBD,1,1,0.8507111474365273
xgb,NR-AR-LBD,2,0.4,0.27410612572035664
xgb,NR-AR-LBD,2,0.6,0.5951421458499254
xgb,NR-AR-LBD,2,1,0.8507111474365273
xgb,NR-AR-LBD,3,0.4,0.27410612572035664
xgb,NR-AR-LBD,3,0.6,0.5951421458499254
xgb,NR-AR-LBD,3,1,0.7944923241785299
xgb,NR-AR-LBD,4,0.4,0.27410612572035664
xgb,NR-AR-LBD,4,0.6,0.5951421458499254
xgb,NR-AR-LBD,4,1,0.7944923241785299
xgb,NR-AR-LBD,5,0.4,0.27410612572035664
xgb,NR-AR-LBD,5,0.6,0.5951421458499254
xgb,NR-AR-LBD,5,1,0.8507111474365273
xgb,NR-AR-LBD,6,0.4,0.27410612572035664
xgb,NR-AR-LBD,6,0.6,0.5604255005517594
xgb,NR-AR-LBD,6,1,0.7944923241785299
xgb,NR-AR-LBD,7,0.4,0.27410612572035664
xgb,NR-AR-LBD,7,0.6,0.5430157420037827
xgb,NR-AR-LBD,7,1,0.8507111474365273
xgb,NR-AR-LBD,8,0.4,0.27410612572035664
xgb,NR-AR-LBD,8,0.6,0.5770791585966312
xgb,NR-AR-LBD,8,1,0.8507111474365273
xgb,NR-AR-LBD,9,0.4,0.27410612572035664
xgb,NR-AR-LBD,9,0.6,0.5430157420037827
xgb,NR-AR-LBD,9,1,0.8507111474365273
xgb,NR-AR-LBD,10,0.4,0.27410612572035664
xgb,NR-AR-LBD,10,0.6,0.5951421458499254
xgb,NR-AR-LBD,10,1,0.8507111474365273
xgb,NR-AR-LBD,11,0.4,0.27410612572035664
xgb,NR-AR-LBD,11,0.6,0.5770791585966312
xgb,NR-AR-LBD,11,1,0.7944923241785299
xgb,NR-AR-LBD,12,0.4,0.27410612572035664
xgb,NR-AR-LBD,12,0.6,0.5430157420037827
xgb,NR-AR-LBD,12,1,0.7944923241785299
xgb,NR-AR-LBD,13,0.4,0.27410612572035664
xgb,NR-AR-LBD,13,0.6,0.5951421458499254
xgb,NR-AR-LBD,13,1,0.8507111474365273
xgb,NR-AR-LBD,14,0.4,0.27410612572035664
xgb,NR-AR-LBD,14,0.6,0.5770791585966312
xgb,NR-AR-LBD,14,1,0.7944923241785299
xgb,NR-AR-LBD,15,0.4,0.27410612572035664
xgb,NR-AR-LBD,15,0.6,0.5255928369824691
xgb,NR-AR-LBD,15,1,0.8507111474365273
xgb,NR-AR-LBD,16,0.4,0.27410612572035664
xgb,NR-AR-LBD,16,0.6,0.5770791585966312
xgb,NR-AR-LBD,16,1,0.8507111474365273
xgb,NR-AR-LBD,17,0.4,0.27410612572035664
xgb,NR-AR-LBD,17,0.6,0.5951421458499254
xgb,NR-AR-LBD,17,1,0.7944923241785299
xgb,NR-AR-LBD,18,0.4,0.27410612572035664
xgb,NR-AR-LBD,18,0.6,0.6148303448962892
xgb,NR-AR-LBD,18,1,0.8507111474365273
xgb,NR-AR-LBD,19,0.4,0.27410612572035664
xgb,NR-AR-LBD,19,0.6,0.5611407091043306
xgb,NR-AR-LBD,19,1,0.7944923241785299
xgb,NR-AhR,0,0.4,0.4162286233468802
xgb,NR-AhR,0,0.6,0.5362401337036434
xgb,NR-AhR,0,1,0.734002487962351
xgb,NR-AhR,1,0.4,0.4630560264237316
xgb,NR-AhR,1,0.6,0.5454452000442259
xgb,NR-AhR,1,1,0.6939799189347798
xgb,NR-AhR,2,0.4,0.4492369954361582
xgb,NR-AhR,2,0.6,0.5288883070620769
xgb,NR-AhR,2,1,0.7394179894179894
xgb,NR-AhR,3,0.4,0.475881599260531
xgb,NR-AhR,3,0.6,0.5288883070620769
xgb,NR-AhR,3,1,0.734002487962351
xgb,NR-AhR,4,0.4,0.4492369954361582
xgb,NR-AhR,4,0.6,0.5417409998217871
xgb,NR-AhR,4,1,0.734002487962351
xgb,NR-AhR,5,0.4,0.4885627671897111
xgb,NR-AhR,5,0.6,0.5545936925814974
xgb,NR-AhR,5,1,0.7725248390451182
xgb,NR-AhR,6,0.4,0.4326512659893784
xgb,NR-AhR,6,0.6,0.5365171138238024
xgb,NR-AhR,6,1,0.6553674924000926
xgb,NR-AhR,7,0.4,0.4500800055365782
xgb,NR-AhR,7,0.6,0.5472252440827777
xgb,NR-AhR,7,1,0.6939799189347798
xgb,NR-AhR,8,0.4,0.4492369954361582
xgb,NR-AhR,8,0.6,0.523913678669894
xgb,NR-AhR,8,1,0.734002487962351
xgb,NR-AhR,9,0.4,0.5011209615875746
xgb,NR-AhR,9,0.6,0.543789015262604
xgb,NR-AhR,9,1,0.734002487962351
xgb,NR-AhR,10,0.4,0.4819729884196472
xgb,NR-AhR,10,0.6,0.5380845331303878
xgb,NR-AhR,10,1,0.734002487962351
xgb,NR-AhR,11,0.4,0.44413906442781603
xgb,NR-AhR,11,0.6,0.5124820783475684
xgb,NR-AhR,11,1,0.6939799189347798
xgb,NR-AhR,12,0.4,0.4383313551148615
xgb,NR-AhR,12,0.6,0.5436110174879182
xgb,NR-AhR,12,1,0.7394179894179894
xgb,NR-AhR,13,0.4,0.4561601416794382
xgb,NR-AhR,13,0.6,0.5325401954852309
xgb,NR-AhR,13,1,0.734002487962351
xgb,NR-AhR,14,0.4,0.4383313551148615
xgb,NR-AhR,14,0.6,0.5204794524297649
xgb,NR-AhR,14,1,0.6939799189347798
xgb,NR-AhR,15,0.4,0.46885137713009556
xgb,NR-AhR,15,0.6,0.5436110174879182
xgb,NR-AhR,15,1,0.6939799189347798
xgb,NR-AhR,16,0.4,0.4882057242834545
xgb,NR-AhR,16,0.6,0.545591275024645
xgb,NR-AhR,16,1,0.734002487962351
xgb,NR-AhR,17,0.4,0.42522210243190045
xgb,NR-AhR,17,0.6,0.5365171138238024
xgb,NR-AhR,17,1,0.7725248390451182
xgb,NR-AhR,18,0.4,0.4687637872255951
xgb,NR-AhR,18,0.6,0.5508857605217975
xgb,NR-AhR,18,1,0.6939799189347798
xgb,NR-AhR,19,0.4,0.4383313551148615
xgb,NR-AhR,19,0.6,0.5380845331303878
xgb,NR-AhR,19,1,0.7725248390451182
xgb,NR-ER,0,0.4,0.03646987484285089
xgb,NR-ER,0,0.6,0.329262956713155
xgb,NR-ER,0,1,0.525137953240579
xgb,NR-ER,1,0.4,0.03646987484285089
xgb,NR-ER,1,0.6,0.3305739448344111
xgb,NR-ER,1,1,0.48584290709614
xgb,NR-ER,2,0.4,0.03646987484285089
xgb,NR-ER,2,0.6,0.3305739448344111
xgb,NR-ER,2,1,0.49528569486252394
xgb,NR-ER,3,0.4,0.04833567022057243
xgb,NR-ER,3,0.6,0.29721214628737874
xgb,NR-ER,3,1,0.525137953240579
xgb,NR-ER,4,0.4,-0.026316937000315982
xgb,NR-ER,4,0.6,0.30752334972418993
xgb,NR-ER,4,1,0.525137953240579
xgb,NR-ER,5,0.4,0.03646987484285089
xgb,NR-ER,5,0.6,0.31888561872415555
xgb,NR-ER,5,1,0.525137953240579
xgb,NR-ER,6,0.4,0.04833567022057243
xgb,NR-ER,6,0.6,0.31860720839195444
xgb,NR-ER,6,1,0.49528569486252394
xgb,NR-ER,7,0.4,0.03646987484285089
xgb,NR-ER,7,0.6,0.329262956713155
xgb,NR-ER,7,1,0.525137953240579
xgb,NR-ER,8,0.4,0.04833567022057243
xgb,NR-ER,8,0.6,0.30752334972418993
xgb,NR-ER,8,1,0.49528569486252394
xgb,NR-ER,9,0.4,0.04833567022057243
xgb,NR-ER,9,0.6,0.340380171893648
xgb,NR-ER,9,1,0.49528569486252394
xgb,NR-ER,10,0.4,0.03646987484285089
xgb,NR-ER,10,0.6,0.329262956713155
xgb,NR-ER,10,1,0.49528569486252394
xgb,NR-ER,11,0.4,0.03646987484285089
xgb,NR-ER,11,0.6,0.28487731114321335
xgb,NR-ER,11,1,0.49528569486252394
xgb,NR-ER,12,0.4,0.03646987484285089
xgb,NR-ER,12,0.6,0.30752334972418993
xgb,NR-ER,12,1,0.49528569486252394
xgb,NR-ER,13,0.4,0.03646987484285089
xgb,NR-ER,13,0.6,0.3305739448344111
xgb,NR-ER,13,1,0.49528569486252394
xgb,NR-ER,14,0.4,0.04833567022057243
xgb,NR-ER,14,0.6,0.3305739448344111
xgb,NR-ER,14,1,0.49528569486252394
xgb,NR-ER,15,0.4,0.03646987484285089
xgb,NR-ER,15,0.6,0.329262956713155
xgb,NR-ER,15,1,0.525137953240579
xgb,NR-ER,16,0.4,0.04833567022057243
xgb,NR-ER,16,0.6,0.31860720839195444
xgb,NR-ER,16,1,0.49528569486252394
xgb,NR-ER,17,0.4,0.04833567022057243
xgb,NR-ER,17,0.6,0.28487731114321335
xgb,NR-ER,17,1,0.49528569486252394
xgb,NR-ER,18,0.4,0.04833567022057243
xgb,NR-ER,18,0.6,0.35018938496352786
xgb,NR-ER,18,1,0.525137953240579
xgb,NR-ER,19,0.4,0.03646987484285089
xgb,NR-ER,19,0.6,0.329262956713155
xgb,NR-ER,19,1,0.49528569486252394
xgb,NR-ER-LBD,0,0.4,-0.009494592045771183
xgb,NR-ER-LBD,0,0.6,0.6673468327502462
xgb,NR-ER-LBD,0,1,0.6223647868870495
xgb,NR-ER-LBD,1,0.4,-0.009494592045771183
xgb,NR-ER-LBD,1,0.6,0.6525860428087094
xgb,NR-ER-LBD,1,1,0.6223647868870495
xgb,NR-ER-LBD,2,0.4,-0.009494592045771183
xgb,NR-ER-LBD,2,0.6,0.672825103019887
xgb,NR-ER-LBD,2,1,0.6223647868870495
xgb,NR-ER-LBD,3,0.4,-0.009494592045771183
xgb,NR-ER-LBD,3,0.6,0.6318369983084228
xgb,NR-ER-LBD,3,1,0.6882761676352083
xgb,NR-ER-LBD,4,0.4,-0.006707256599405379
xgb,NR-ER-LBD,4,0.6,0.6673468327502462
xgb,NR-ER-LBD,4,1,0.6223647868870495
xgb,NR-ER-LBD,5,0.4,-0.009494592045771183
xgb,NR-ER-LBD,5,0.6,0.6525860428087094
xgb,NR-ER-LBD,5,1,0.6223647868870495
xgb,NR-ER-LBD,6,0.4,-0.01163962874832207
xgb,NR-ER-LBD,6,0.6,0.6673468327502462
xgb,NR-ER-LBD,6,1,0.6882761676352083
xgb,NR-ER-LBD,7,0.4,-0.006707256599405379
xgb,NR-ER-LBD,7,0.6,0.6590398229800343
xgb,NR-ER-LBD,7,1,0.6223647868870495
xgb,NR-ER-LBD,8,0.4,-0.006707256599405379
xgb,NR-ER-LBD,8,0.6,0.6525860428087094
xgb,NR-ER-LBD,8,1,0.6882761676352083
xgb,NR-ER-LBD,9,0.4,-0.009494592045771183
xgb,NR-ER-LBD,9,0.6,0.6673468327502462
xgb,NR-ER-LBD,9,1,0.6223647868870495
xgb,NR-ER-LBD,10,0.4,-0.009494592045771183
xgb,NR-ER-LBD,10,0.6,0.672825103019887
xgb,NR-ER-LBD,10,1,0.6223647868870495
xgb,NR-ER-LBD,11,0.4,-0.009494592045771183
xgb,NR-ER-LBD,11,0.6,0.6467830962978175
xgb,NR-ER-LBD,11,1,0.6223647868870495
xgb,NR-ER-LBD,12,0.4,-0.006707256599405379
xgb,NR-ER-LBD,12,0.6,0.6386589488523523
xgb,NR-ER-LBD,12,1,0.6882761676352083
xgb,NR-ER-LBD,13,0.4,-0.009494592045771183
xgb,NR-ER-LBD,13,0.6,0.6386589488523523
xgb,NR-ER-LBD,13,1,0.6223647868870495
xgb,NR-ER-LBD,14,0.4,-0.009494592045771183
xgb,NR-ER-LBD,14,0.6,0.6177684864263668
xgb,NR-ER-LBD,14,1,0.6882761676352083
xgb,NR-ER-LBD,15,0.4,-0.009494592045771183
xgb,NR-ER-LBD,15,0.6,0.6997401797209389
xgb,NR-ER-LBD,15,1,0.6223647868870495
xgb,NR-ER-LBD,16,0.4,-0.009494592045771183
xgb,NR-ER-LBD,16,0.6,0.6386589488523523
xgb,NR-ER-LBD,16,1,0.6223647868870495
xgb,NR-ER-LBD,17,0.4,-0.01163962874832207
xgb,NR-ER-LBD,17,0.6,0.6254880231184228
xgb,NR-ER-LBD,17,1,0.6223647868870495
xgb,NR-ER-LBD,18,0.4,-0.009494592045771183
xgb,NR-ER-LBD,18,0.6,0.6254880231184228
xgb,NR-ER-LBD,18,1,0.6223647868870495
xgb,NR-ER-LBD,19,0.4,-0.006707256599405379
xgb,NR-ER-LBD,19,0.6,0.6525860428087094
xgb,NR-ER-LBD,19,1,0.6223647868870495
xgb,NR-PPAR-gamma,0,0.4,0.17883430437628786
xgb,NR-PPAR-gamma,0,0.6,0.2968770267500403
xgb,NR-PPAR-gamma,0,1,0.6272213272893337
xgb,NR-PPAR-gamma,1,0.4,0.17883430437628786
xgb,NR-PPAR-gamma,1,0.6,0.34825176780811273
xgb,NR-PPAR-gamma,1,1,0.6272213272893337
xgb,NR-PPAR-gamma,2,0.4,0.1694434342138022
xgb,NR-PPAR-gamma,2,0.6,0.3609839097138771
xgb,NR-PPAR-gamma,2,1,0.7032108464077431
xgb,NR-PPAR-gamma,3,0.4,0.10186523836866698
xgb,NR-PPAR-gamma,3,0.6,0.3087011872516852
xgb,NR-PPAR-gamma,3,1,0.6272213272893337
xgb,NR-PPAR-gamma,4,0.4,0.18936289184843666
xgb,NR-PPAR-gamma,4,0.6,0.3366207016931402
xgb,NR-PPAR-gamma,4,1,0.6272213272893337
xgb,NR-PPAR-gamma,5,0.4,0.17883430437628786
xgb,NR-PPAR-gamma,5,0.6,0.3087011872516852
xgb,NR-PPAR-gamma,5,1,0.7032108464077431
xgb,NR-PPAR-gamma,6,0.4,0.18936289184843666
xgb,NR-PPAR-gamma,6,0.6,0.34825176780811273
xgb,NR-PPAR-gamma,6,1,0.6272213272893337
xgb,NR-PPAR-gamma,7,0.4,0.10857268768585218
xgb,NR-PPAR-gamma,7,0.6,0.3609839097138771
xgb,NR-PPAR-gamma,7,1,0.6272213272893337
xgb,NR-PPAR-gamma,8,0.4,0.2013022005329044
xgb,NR-PPAR-gamma,8,0.6,0.3259365248336516
xgb,NR-PPAR-gamma,8,1,0.6272213272893337
xgb,NR-PPAR-gamma,9,0.4,0.17883430437628786
xgb,NR-PPAR-gamma,9,0.6,0.39692791063012745
xgb,NR-PPAR-gamma,9,1,0.7032108464077431
xgb,NR-PPAR-gamma,10,0.4,0.1694434342138022
xgb,NR-PPAR-gamma,10,0.6,0.2968770267500403
xgb,NR-PPAR-gamma,10,1,0.6272213272893337
xgb,NR-PPAR-gamma,11,0.4,0.11605614887532549
xgb,NR-PPAR-gamma,11,0.6,0.2968770267500403
xgb,NR-PPAR-gamma,11,1,0.6272213272893337
xgb,NR-PPAR-gamma,12,0.4,0.11605614887532549
xgb,NR-PPAR-gamma,12,0.6,0.39056986268967375
xgb,NR-PPAR-gamma,12,1,0.7032108464077431
xgb,NR-PPAR-gamma,13,0.4,0.12450015615288063
xgb,NR-PPAR-gamma,13,0.6,0.3087011872516852
xgb,NR-PPAR-gamma,13,1,0.6272213272893337
xgb,NR-PPAR-gamma,14,0.4,0.21502788582021218
xgb,NR-PPAR-gamma,14,0.6,0.3087011872516852
xgb,NR-PPAR-gamma,14,1,0.6272213272893337
xgb,NR-PPAR-gamma,15,0.4,0.2013022005329044
xgb,NR-PPAR-gamma,15,0.6,0.3609839097138771
xgb,NR-PPAR-gamma,15,1,0.7032108464077431
xgb,NR-PPAR-gamma,16,0.4,0.11605614887532549
xgb,NR-PPAR-gamma,16,0.6,0.286134583617249
xgb,NR-PPAR-gamma,16,1,0.7032108464077431
xgb,NR-PPAR-gamma,17,0.4,0.2013022005329044
xgb,NR-PPAR-gamma,17,0.6,0.39692791063012745
xgb,NR-PPAR-gamma,17,1,0.7032108464077431
xgb,NR-PPAR-gamma,18,0.4,0.04769811177285686
xgb,NR-PPAR-gamma,18,0.6,0.3087011872516852
xgb,NR-PPAR-gamma,18,1,0.7032108464077431
xgb,NR-PPAR-gamma,19,0.4,0.2626696348215478
xgb,NR-PPAR-gamma,19,0.6,0.3366207016931402
xgb,NR-PPAR-gamma,19,1,0.7032108464077431
xgb,SR-ARE,0,0.4,0.41010022998940204
xgb,SR-ARE,0,0.6,0.41187197871558373
xgb,SR-ARE,0,1,0.5753560877845763
xgb,SR-ARE,1,0.4,0.3984577784602698
xgb,SR-ARE,1,0.6,0.4453489571918967
xgb,SR-ARE,1,1,0.542611530899933
xgb,SR-ARE,2,0.4,0.41010022998940204
xgb,SR-ARE,2,0.6,0.3983870115026494
xgb,SR-ARE,2,1,0.6385652939872497
xgb,SR-ARE,3,0.4,0.3794038667207167
xgb,SR-ARE,3,0.6,0.41187197871558373
xgb,SR-ARE,3,1,0.6034309192384805
xgb,SR-ARE,4,0.4,0.34915302534336806
xgb,SR-ARE,4,0.6,0.39238352346179045
xgb,SR-ARE,4,1,0.5753560877845763
xgb,SR-ARE,5,0.4,0.3867304678983398
xgb,SR-ARE,5,0.6,0.4055560250275375
xgb,SR-ARE,5,1,0.587403132500065
xgb,SR-ARE,6,0.4,0.38239744242696927
xgb,SR-ARE,6,0.6,0.39872347394169566
xgb,SR-ARE,6,1,0.6034309192384805
xgb,SR-ARE,7,0.4,0.4114922034227534
xgb,SR-ARE,7,0.6,0.4085238452909909
xgb,SR-ARE,7,1,0.6034309192384805
xgb,SR-ARE,8,0.4,0.37211864762321945
xgb,SR-ARE,8,0.6,0.39238352346179045
xgb,SR-ARE,8,1,0.5584765008146959
xgb,SR-ARE,9,0.4,0.3697344009720255
xgb,SR-ARE,9,0.6,0.42195452254745497
xgb,SR-ARE,9,1,0.5753560877845763
xgb,SR-ARE,10,0.4,0.39422462236781347
xgb,SR-ARE,10,0.6,0.4085238452909909
xgb,SR-ARE,10,1,0.587403132500065
xgb,SR-ARE,11,0.4,0.3704627043854736
xgb,SR-ARE,11,0.6,0.408757194275425
xgb,SR-ARE,11,1,0.5584765008146959
xgb,SR-ARE,12,0.4,0.36785006192907715
xgb,SR-ARE,12,0.6,0.3892688861015514
xgb,SR-ARE,12,1,0.5753560877845763
xgb,SR-ARE,13,0.4,0.3943586640371957
xgb,SR-ARE,13,0.6,0.39872347394169566
xgb,SR-ARE,13,1,0.5584765008146959
xgb,SR-ARE,14,0.4,0.39694482292486133
xgb,SR-ARE,14,0.6,0.4221751197015362
xgb,SR-ARE,14,1,0.5584765008146959
xgb,SR-ARE,15,0.4,0.42282906196426345
xgb,SR-ARE,15,0.6,0.3854502718770581
xgb,SR-ARE,15,1,0.5753560877845763
xgb,SR-ARE,16,0.4,0.40852684216603846
xgb,SR-ARE,16,0.6,0.4152625042436272
xgb,SR-ARE,16,1,0.5933746720804912
xgb,SR-ARE,17,0.4,0.42047744791318203
xgb,SR-ARE,17,0.6,0.4017223103026236
xgb,SR-ARE,17,1,0.6034309192384805
xgb,SR-ARE,18,0.4,0.35564941675195194
xgb,SR-ARE,18,0.6,0.45312297778322985
xgb,SR-ARE,18,1,0.5933746720804912
xgb,SR-ARE,19,0.4,0.407089967414234
xgb,SR-ARE,19,0.6,0.41869650915134926
xgb,SR-ARE,19,1,0.5753560877845763
xgb,SR-ATAD5,0,0.4,0.12833458479120094
xgb,SR-ATAD5,0,0.6,0.4073346704394457
xgb,SR-ATAD5,0,1,0.23641221237194554
xgb,SR-ATAD5,1,0.4,0.09489325057885535
xgb,SR-ATAD5,1,0.6,0.4138333568120149
xgb,SR-ATAD5,1,1,0.23641221237194554
xgb,SR-ATAD5,2,0.4,0.057150802990133254
xgb,SR-ATAD5,2,0.6,0.385108462621643
xgb,SR-ATAD5,2,1,0.23641221237194554
xgb,SR-ATAD5,3,0.4,0.06029569456571312
xgb,SR-ATAD5,3,0.6,0.4401777674292371
xgb,SR-ATAD5,3,1,0.22111389044989718
xgb,SR-ATAD5,4,0.4,0.09123511897388722
xgb,SR-ATAD5,4,0.6,0.4073346704394457
xgb,SR-ATAD5,4,1,0.23641221237194554
xgb,SR-ATAD5,5,0.4,0.05413565315657351
xgb,SR-ATAD5,5,0.6,0.4291768852429168
xgb,SR-ATAD5,5,1,0.23641221237194554
xgb,SR-ATAD5,6,0.4,0.06358259245459685
xgb,SR-ATAD5,6,0.6,0.40218253804686005
xgb,SR-ATAD5,6,1,0.22111389044989718
xgb,SR-ATAD5,7,0.4,0.12027966716696693
xgb,SR-ATAD5,7,0.6,0.4073346704394457
xgb,SR-ATAD5,7,1,0.23641221237194554
xgb,SR-ATAD5,8,0.4,0.09489325057885535
xgb,SR-ATAD5,8,0.6,0.4181164291674402
xgb,SR-ATAD5,8,1,0.23641221237194554
xgb,SR-ATAD5,9,0.4,0.10272748290269562
xgb,SR-ATAD5,9,0.6,0.40218253804686005
xgb,SR-ATAD5,9,1,0.23641221237194554
xgb,SR-ATAD5,10,0.4,0.09489325057885535
xgb,SR-ATAD5,10,0.6,0.43459473123695874
xgb,SR-ATAD5,10,1,0.23641221237194554
xgb,SR-ATAD5,11,0.4,0.09489325057885535
xgb,SR-ATAD5,11,0.6,0.4138333568120149
xgb,SR-ATAD5,11,1,0.23641221237194554
xgb,SR-ATAD5,12,0.4,0.06029569456571312
xgb,SR-ATAD5,12,0.6,0.385108462621643
xgb,SR-ATAD5,12,1,0.25474247432062935
xgb,SR-ATAD5,13,0.4,0.051239440520703505
xgb,SR-ATAD5,13,0.6,0.4452915040391377
xgb,SR-ATAD5,13,1,0.23641221237194554
xgb,SR-ATAD5,14,0.4,0.09123511897388722
xgb,SR-ATAD5,14,0.6,0.41880374348477123
xgb,SR-ATAD5,14,1,0.23641221237194554
xgb,SR-ATAD5,15,0.4,0.08773023126990721
xgb,SR-ATAD5,15,0.6,0.385108462621643
xgb,SR-ATAD5,15,1,0.22111389044989718
xgb,SR-ATAD5,16,0.4,0.09489325057885535
xgb,SR-ATAD5,16,0.6,0.385108462621643
xgb,SR-ATAD5,16,1,0.23641221237194554
xgb,SR-ATAD5,17,0.4,0.1059849177601282
xgb,SR-ATAD5,17,0.6,0.4239158272223549
xgb,SR-ATAD5,17,1,0.23641221237194554
xgb,SR-ATAD5,18,0.4,0.08436613481739663
xgb,SR-ATAD5,18,0.6,0.4181164291674402
xgb,SR-ATAD5,18,1,0.23641221237194554
xgb,SR-ATAD5,19,0.4,0.1164968990542985
xgb,SR-ATAD5,19,0.6,0.4181164291674402
xgb,SR-ATAD5,19,1,0.23641221237194554
xgb,SR-HSE,0,0.4,0.18700411711837228
xgb,SR-HSE,0,0.6,0.5093397961147382
xgb,SR-HSE,0,1,0.24099005636767834
xgb,SR-HSE,1,0.4,0.23140660239867722
xgb,SR-HSE,1,0.6,0.49820481586763854
xgb,SR-HSE,1,1,0.4418575508442684
xgb,SR-HSE,2,0.4,0.1765781481520094
xgb,SR-HSE,2,0.6,0.5128863191803397
xgb,SR-HSE,2,1,0.24099005636767834
xgb,SR-HSE,3,0.4,0.2118756862822862
xgb,SR-HSE,3,0.6,0.5099327664190734
xgb,SR-HSE,3,1,0.3038204234662373
xgb,SR-HSE,4,0.4,0.18700411711837228
xgb,SR-HSE,4,0.6,0.55370832403811
xgb,SR-HSE,4,1,0.4418575508442684
xgb,SR-HSE,5,0.4,0.1765781481520094
xgb,SR-HSE,5,0.6,0.5099327664190734
xgb,SR-HSE,5,1,0.3038204234662373
xgb,SR-HSE,6,0.4,0.16717139357733654
xgb,SR-HSE,6,0.6,0.48713072246160016
xgb,SR-HSE,6,1,0.3038204234662373
xgb,SR-HSE,7,0.4,0.1765781481520094
xgb,SR-HSE,7,0.6,0.4753342876164279
xgb,SR-HSE,7,1,0.3038204234662373
xgb,SR-HSE,8,0.4,0.22006369764279463
xgb,SR-HSE,8,0.6,0.5204195232498551
xgb,SR-HSE,8,1,0.24099005636767834
xgb,SR-HSE,9,0.4,0.24400863584831994
xgb,SR-HSE,9,0.6,0.48713072246160016
xgb,SR-HSE,9,1,0.24099005636767834
xgb,SR-HSE,10,0.4,0.1765781481520094
xgb,SR-HSE,10,0.6,0.5204195232498551
xgb,SR-HSE,10,1,0.3038204234662373
xgb,SR-HSE,11,0.4,0.1495671563743343
xgb,SR-HSE,11,0.6,0.49955493749236135
xgb,SR-HSE,11,1,0.3038204234662373
xgb,SR-HSE,12,0.4,0.28802417566433164
xgb,SR-HSE,12,0.6,0.49883305096978714
xgb,SR-HSE,12,1,0.3038204234662373
xgb,SR-HSE,13,0.4,0.24400863584831994
xgb,SR-HSE,13,0.6,0.5099327664190734
xgb,SR-HSE,13,1,0.3038204234662373
xgb,SR-HSE,14,0.4,0.26092496532277204
xgb,SR-HSE,14,0.6,0.48713072246160016
xgb,SR-HSE,14,1,0.3038204234662373
xgb,SR-HSE,15,0.4,0.1765781481520094
xgb,SR-HSE,15,0.6,0.5420297803660437
xgb,SR-HSE,15,1,0.24099005636767834
xgb,SR-HSE,16,0.4,0.3258483057737108
xgb,SR-HSE,16,0.6,0.535640282662406
xgb,SR-HSE,16,1,0.4418575508442684
xgb,SR-HSE,17,0.4,0.1765781481520094
xgb,SR-HSE,17,0.6,0.5321285380255122
xgb,SR-HSE,17,1,0.38170731707317074
xgb,SR-HSE,18,0.4,0.20036061778393452
xgb,SR-HSE,18,0.6,0.45384192167334525
xgb,SR-HSE,18,1,0.3038204234662373
xgb,SR-HSE,19,0.4,0.25814499486256426
xgb,SR-HSE,19,0.6,0.5099327664190734
xgb,SR-HSE,19,1,0.3038204234662373
xgb,SR-MMP,0,0.4,0.34696186550177877
xgb,SR-MMP,0,0.6,0.559103627240466
xgb,SR-MMP,0,1,0.5673852474756597
xgb,SR-MMP,1,0.4,0.3609758152342487
xgb,SR-MMP,1,0.6,0.5989536506174267
xgb,SR-MMP,1,1,0.5870698233326216
xgb,SR-MMP,2,0.4,0.36293890779871607
xgb,SR-MMP,2,0.6,0.603120355353202
xgb,SR-MMP,2,1,0.5712047470902115
xgb,SR-MMP,3,0.4,0.4691713642039259
