method,assay,round,bin,MCC
dnn,TA98,0,1,0.7334947035033835
dnn,TA98,1,0.4,0.2391591878523768
dnn,TA98,1,0.6,0.6019602624156433
dnn,TA98,1,1,0.7564931282389132
dnn,TA98,2,0.4,0.21146508501467487
dnn,TA98,2,0.6,0.5468638090560191
dnn,TA98,2,1,0.7271489993057746
dnn,TA98,3,0.4,0.1895697397169304
dnn,TA98,3,0.6,0.5411019290423491
dnn,TA98,3,1,0.7687254281994674
dnn,TA98,4,0.4,0.26355707916809795
dnn,TA98,4,0.6,0.6168175592108442
dnn,TA98,4,1,0.7631962016163656
dnn,TA98,5,0.4,0.26503278782113604
dnn,TA98,5,0.6,0.560064185647818
dnn,TA98,5,1,0.7919608036824874
dnn,TA98,6,0.4,0.2664965906165543
dnn,TA98,6,0.6,0.6082864571179777
dnn,TA98,6,1,0.7301408716459075
dnn,TA98,7,0.4,0.21146508501467487
dnn,TA98,7,0.6,0.5644668028981561
dnn,TA98,7,1,0.7301408716459075
dnn,TA98,8,0.4,0.33067484375842754
dnn,TA98,8,0.6,0.5737153951539133
dnn,TA98,8,1,0.7301408716459075
dnn,TA98,9,0.4,0.21146508501467487
dnn,TA98,9,0.6,0.6034877470994006
dnn,TA98,9,1,0.7245195441669418
dnn,TA98,10,0.4,0.28058523959953224
dnn,TA98,10,0.6,0.5910935943342134
dnn,TA98,10,1,0.7733336636684608
dnn,TA98,11,0.4,0.2789441509126092
dnn,TA98,11,0.6,0.5737153951539133
dnn,TA98,11,1,0.7476771090550214
dnn,TA98,12,0.4,0.2924088406181783
dnn,TA98,12,0.6,0.6163787236028798
dnn,TA98,12,1,0.7631962016163656
dnn,TA98,13,0.4,0.25479998651937724
dnn,TA98,13,0.6,0.5708982625901484
dnn,TA98,13,1,0.7373505732711694
dnn,TA98,14,0.4,0.25185405077464007
dnn,TA98,14,0.6,0.5535371400564648
dnn,TA98,14,1,0.7454900527164473
dnn,TA98,15,0.4,0.27922552345855167
dnn,TA98,15,0.6,0.575182689140836
dnn,TA98,15,1,0.7454900527164473
dnn,TA98,16,0.4,0.22343348340368302
dnn,TA98,16,0.6,0.5907665774925096
dnn,TA98,16,1,0.7531802396928798
dnn,TA98,17,0.4,0.18207115496488327
dnn,TA98,17,0.6,0.5774952482873149
dnn,TA98,17,1,0.7476771090550214
dnn,TA98,18,0.4,0.2588188767029088
