,XGB_AUC,XGB_MCC,XGB-ghost_MCC,XGB-FN_AUC,XGB-FN_MCC,XGB-FN-ghost_AUC,XGB-FN-ghost_MCC,DNN-MT_AUC,DNN-MT_MCC,DNN-MT-ghost_MCC,Macau_AUC,Macau_MCC,Macau-ghost_MCC
NVS_GPCR_hDRD2s,0.7076923076923077,0.4643716460347527,0.4643716460347527,0.5923076923076923,-0.008287419301647449,0.6923076923076923,0.17565506213798923,0.6846153846153846,0.27789338971674993,0.27789338971674993,0.7307692307692308,0.5649019553110248,0.3750457847507963
NVS_GPCR_hNK2,0.596078431372549,0.37056498639919355,0.13945994111797608,0.7529411764705882,0.5601675975251952,0.7372549019607842,0.30903173899329384,0.6784313725490196,-0.00392156862745098,0.33954987505086615,0.7647058823529411,0.5058823529411764,0.5759469664695669
NVS_GPCR_hOpiate_mu,0.7492063492063492,0.4420410222697726,0.4420410222697726,0.8476190476190476,0.6625413488689132,0.8476190476190476,0.4969293465978882,0.6158730158730159,0.1857308236232342,0.1857308236232342,0.7333333333333334,0.4203381797788984,0.4203381797788984
NVS_GPCR_rOpiate_NonSelective,0.8181818181818181,0.5136098017959848,0.5136098017959848,0.8531468531468531,0.57953786404698,0.8951048951048951,0.6975894322900689,0.6363636363636364,0.26856632724128343,0.16083916083916083,0.9440559440559441,0.7491587023046328,0.7491587023046328
NVS_GPCR_rOpiate_NonSelectiveNa,0.75,0.3939393939393939,0.3939393939393939,0.8712121212121212,0.4807501753725433,0.8257575757575757,0.1284457725980754,0.6893939393939393,0.1284457725980754,0.01996807659577179,0.6060606060606061,0.31252705510589024,0.31252705510589024
NVS_MP_hPBR,0.7343470483005365,0.4948008774858962,0.5256334938863971,0.8228980322003577,0.4996197122685401,0.8452593917710197,0.4092694598394861,0.7101967799642218,0.39665557794145656,0.39665557794145656,0.7933810375670841,0.40939129933760066,0.40939129933760066
NVS_MP_rPBR,0.6946410515672397,0.278862153689847,0.278862153689847,0.846309403437816,0.5897779094824858,0.8736097067745197,0.543318054190318,0.6491405460060667,0.41038139161025056,0.41038139161025056,0.6845298281092013,0.26612157805035425,0.26612157805035425
NVS_NR_bER,0.6929545454545455,0.2686575001799061,0.39379832767182094,0.7495454545454545,0.4092801777873182,0.7947727272727272,0.44505213434150453,0.7059090909090909,0.0,0.18242470161728302,0.8836363636363636,0.4286662277909059,0.4070195561607527
NVS_NR_bPR,0.8151515151515152,0.5515151515151515,0.5179397291175925,0.8515151515151516,0.4393939393939394,0.8242424242424242,0.5307147980559692,0.7696969696969697,0.263823541230135,0.4544838342070657,0.8272727272727272,0.4862659205152521,0.4393939393939394
NVS_NR_cAR,0.717948717948718,0.3967997570132399,0.3967997570132399,0.8076923076923077,0.39267773580355203,0.7076923076923076,0.4016204146365117,0.782051282051282,0.35138012043089,0.35138012043089,0.8358974358974359,0.6105569693155691,0.6105569693155691
NVS_NR_hAR,0.7588932806324111,0.380198765217406,0.35497208232277583,0.9011857707509883,0.6897233201581028,0.9090909090909091,0.4547697342208882,0.8043478260869565,0.4760342757018202,0.4478426852560602,0.8142292490118578,0.5118577075098815,0.5263166562644551
NVS_NR_hCAR_Antagonist,0.5785256410256411,0.04131681440686499,0.04902903378454601,0.7644230769230769,0.3032387167852507,0.7996794871794872,0.5043083611015418,0.8012820512820513,-0.025225229774861718,0.5160898219748689,0.8108974358974359,0.3268602252303067,0.5262949879461233
NVS_NR_hER,0.7085326953748007,0.33337952204902843,0.18808462194936668,0.7793726741095163,0.4711382668459508,0.7711323763955343,0.399193948751341,0.7190324295587454,0.1861132212502985,0.2862765196386378,0.803163211057948,0.5001124985951912,0.4191524499605977
NVS_NR_hFXR_Antagonist,0.475,0.26967994498529685,0.06791071643945418,0.6545454545454545,0.07150969419341942,0.6136363636363636,0.18863636363636363,0.6590909090909091,0.0,0.25746432527221863,0.7045454545454546,0.1396556857959573,0.15866576560438353
NVS_NR_hGR,0.6442687747035574,0.24253155183822386,0.24253155183822386,0.8468379446640316,0.5279486498130455,0.7944664031620553,0.21360556023571756,0.7885375494071146,0.3658017706919558,0.3658017706919558,0.8616600790513834,0.5214948818495715,0.5214948818495715
NVS_NR_hPPARa,0.5677966101694915,0.34454647530028676,0.010616781012853828,0.5447941888619855,0.10759414512999618,0.6162227602905569,0.046096122923531886,0.6610169491525424,0.0,0.17755968428973004,0.639225181598063,0.28116210506806705,0.18284456188803813
NVS_NR_hPPARg,0.5221216691804926,-0.008326666012634624,0.100472567093388,0.6241830065359478,0.33359060195704293,0.6470588235294117,0.19888792102102287,0.6168929110105581,0.0,0.10195993627126865,0.6925590749120161,0.26610524462694535,0.31003163635171443
NVS_NR_hPR,0.8544891640866873,0.5621809954278311,0.4758660253963217,0.826625386996904,0.5539662642202157,0.8281733746130031,0.4166305453899284,0.8513931888544891,0.4727889717037675,0.42069773484929435,0.8761609907120743,0.7388664511337208,0.49939969204899226
NVS_NR_hPXR,0.40204942736588306,-0.09067151284472044,-0.16797568601961796,0.6353224834237492,0.21966689613035442,0.6027727546714888,0.09584086799276673,0.6148282097649186,0.0,0.19178055081914852,0.7956600361663653,0.24344834914228403,0.38315874384303245
NVS_NR_hTRa_Antagonist,0.6705882352941176,0.3572041737052757,0.2379479964336583,0.6970588235294117,0.4166305453899284,0.7088235294117646,0.3131121455425747,0.6705882352941176,0.0,0.4108402643189516,0.7794117647058824,0.2836194296419005,0.5054776042999184
NVS_NR_mERa,0.6611955420466058,0.3016268988403086,0.2627146957339166,0.7414387031408307,0.4142839674350902,0.7452887537993921,0.3980809249764738,0.6064842958459981,0.0,0.18001331498112705,0.6660587639311044,0.4425640692718864,0.25500226194535996
NVS_NR_rAR,0.7585185185185186,0.42249858047696504,0.34641016151377546,0.8162962962962963,0.5233793327271588,0.8755555555555554,0.4972886664929471,0.6474074074074074,0.2732003806215894,0.23696397202524483,0.8325925925925927,0.46074074074074073,0.46074074074074073
NVS_TR_gDAT,0.6541666666666667,0.2091650066335189,0.2091650066335189,0.6541666666666666,0.11296201426438299,0.6833333333333333,-0.11236664374387369,0.5083333333333333,0.11296201426438299,0.11296201426438299,0.5083333333333333,0.2543527874857913,0.2543527874857913
NVS_TR_hNET,0.5818858560794045,-0.009285789825184802,-0.009285789825184802,0.6699751861042184,0.31635851969867795,0.7369727047146402,0.6136108038679581,0.8287841191066997,0.2390038924302406,0.14177184340737956,0.8064516129032258,0.6716721306883673,0.6716721306883673
NVS_TR_rSERT,0.7416666666666667,0.26666666666666666,0.3544587784792833,0.7916666666666667,0.3544587784792833,0.8,0.2797154638927579,0.7583333333333333,0.16878989451394444,0.16878989451394444,0.9249999999999999,0.6333333333333333,0.7483314773547882
OT_AR_ARELUC_AG_1440,0.5691568047337278,0.1485667259923031,0.1162797114823917,0.6568047337278106,0.29752436818742756,0.6315335305719921,0.12236329829450489,0.6550788954635108,0.0,0.1608684406246297,0.7175788954635108,0.26726124191242434,0.2450612028164786
OT_AR_ARSRC1_0480,0.8295698924731183,0.3115137641372563,0.2906064710204062,0.9405913978494624,0.3115137641372563,0.9317204301075268,0.4869721659065298,0.9096774193548387,0.0,0.4442256042444905,0.9130376344086021,0.27894667049441485,0.3992740875175179
OT_AR_ARSRC1_0960,0.7177101667923896,0.16573569789163045,0.27576336080747305,0.9102338446064874,0.41319636333656995,0.8848378174503395,0.44944755257542846,0.8299388148520661,0.24508474251308834,0.4008885138033942,0.89288408348001,0.35378850616238,0.4771345938040909
OT_ER_ERaERa_0480,0.8817617866004963,0.44136507475548226,0.5131673547381179,0.9507444168734492,0.6154611201410644,0.9511166253101737,0.7296155366452687,0.8220843672456575,0.0,0.22062051345305442,0.9532258064516129,0.7462972168757881,0.650230171325894
OT_ER_ERaERa_1440,0.7323208353108686,0.5209373503070459,0.28755406187583576,0.9514317354848916,0.7261192991179631,0.952064546748932,0.7065538618417395,0.7829457364341085,0.0,0.27568030313912784,0.9490586932447397,0.622133731930573,0.5534268075302248
OT_ER_ERaERb_0480,0.8735613937614095,0.5802106050811854,0.4094317854508932,0.9684895626637036,0.7512216013667917,0.9700769902373204,0.7069687512283379,0.7841098499880943,0.14261893165629297,0.26089388459528534,0.9599968251448527,0.7559714764581429,0.5954431878460151
OT_ER_ERaERb_1440,0.7090975453964777,0.4654407394842741,0.2435873422831294,0.9388630349484443,0.7036967665957072,0.9384067889405968,0.6373848140011165,0.7396660279222556,0.0,0.2703696425956462,0.9357605620950817,0.6730063841600397,0.6386053378026344
OT_ER_ERbERb_0480,0.8380920669274952,0.461184054357634,0.4182672671449398,0.9889286606176642,0.8272700391486318,0.9794389411470906,0.7543560731959236,0.7881461749771081,0.2074855411338492,0.2713506022263852,0.9795221843003413,0.7098844279613785,0.7043212705874523
OT_ER_ERbERb_1440,0.828774167009461,0.547568183838921,0.3393488217531945,0.9749074454956808,0.9012751953928424,0.9687371452077334,0.8231759459838739,0.8149938296997119,0.0,0.3051044182387026,0.97110242698478,0.7709691478633689,0.6708873606196315
OT_ERa_EREGFP_0120,0.8080476900149032,0.46153700254824775,0.35764653721534423,0.9315449577744659,0.6157667874656653,0.924093392945852,0.7184595479857248,0.8287133631395928,0.0,0.3131529415812873,0.898956780923994,0.6356834553712789,0.46751174105521776
OT_ERa_EREGFP_0480,0.677295918367347,0.23544080467400558,0.2720498223997784,0.9475881261595547,0.569113195694866,0.93889146567718,0.48610746599391536,0.8148191094619667,0.0,0.33675964117936824,0.9368042671614101,0.5298997456321993,0.47797332354820327
OT_FXR_FXRSRC1_0480,0.7607222793539412,0.2665696451195136,0.3428073300219684,0.8762325328171314,0.4018388229365746,0.8685499969753796,0.4954928739329647,0.7630209908656463,0.17184346150592025,0.2941411471592478,0.8706067388542738,0.4192465446325641,0.5224774054071621
OT_FXR_FXRSRC1_1440,0.6156462585034014,0.10515284713788255,0.028502265002126596,0.7413751214771623,0.07182430061427789,0.7453838678328475,0.14523181028754464,0.6910835762876579,0.0,0.13122266479195596,0.7547376093294461,0.0,0.23495183832900343
OT_NURR1_NURR1RXRa_0480,0.6860219594594594,0.13941469698109332,0.15696822157439405,0.8625844594594594,0.3655401495175606,0.8401182432432432,0.36125050934487346,0.7991976351351351,-0.028446307773749704,0.3202152698565451,0.8648648648648649,0.1234328258274923,0.42024491129931957
OT_NURR1_NURR1RXRa_1440,0.6025688756515264,-0.0180294268280726,0.07065934145486862,0.796909903201787,0.1222822747362928,0.8090096798212956,0.06112064818795271,0.703090096798213,0.0,0.13259290662541132,0.8114296351451973,0.0,0.27814890221848193
TOX21_ARE_BLA_Agonist_ch1,0.7549031942405816,0.349451062976348,0.29729883175625943,0.9885370797511708,0.7550700744424204,0.9840637450199203,0.7475815253363218,0.9574054658558747,0.4436163430602896,0.41714661858171026,0.9897812259732999,0.770241383789017,0.6741419647575818
TOX21_ARE_BLA_Agonist_ch2,0.7469219532554259,0.13379326436577443,0.27049689032371305,0.9127042093966135,0.39706148106636163,0.9096783329358455,0.49236149365162457,0.7842907822561411,-0.008451052098671507,0.29000036639496596,0.9172132124970188,0.3900197460526046,0.468823972273825
TOX21_ARE_BLA_agonist_ratio,0.7481952425635088,0.3030986208043055,0.3306190519722734,0.866708218324281,0.5764960752370083,0.8462497345944946,0.5199541096358558,0.7770884844831956,0.27512242706540774,0.39388524530642766,0.8667390396087752,0.5301919160562825,0.5491177715332672
TOX21_ARE_BLA_agonist_viability,0.7269596504754562,0.0,0.019126224557234072,0.6085839115908507,0.0,0.6281675661783603,-0.005148330816065065,0.6439475713184272,0.0,0.0,0.6627088152145978,0.0,0.11446958234623919
TOX21_AR_BLA_Agonist_ch2,0.872134566932386,0.6250748951886392,0.40254725571733,0.9709636115815126,0.8016487335380503,0.96905332286977,0.7208522165020061,0.9065713931683945,0.633788973441892,0.3342786316884703,0.9753314609061997,0.752389886569733,0.60836110615466
TOX21_AR_BLA_Agonist_ratio,0.8540719002201027,0.5221726420179508,0.418370252024809,0.9788072529085002,0.6762866686884853,0.9749292526988785,0.7019492033685901,0.9031443244942878,0.4326470002356325,0.40928620227796997,0.9719211822660099,0.6330582001998288,0.5443362802111262
TOX21_AR_BLA_Antagonist_ch2,0.7581468437945792,0.23134492775440657,0.1882595857969254,0.9762615905848787,0.35570575888709993,0.9668776747503566,0.3995637048128914,0.908378655492154,0.0,0.2908752815745892,0.9789586305278174,0.4651655982895702,0.4127799913606509
TOX21_AR_BLA_Antagonist_ratio,0.8259201050411809,0.32829912590765764,0.3954963339804965,0.9688258464966379,0.7779612347772,0.9552978156208969,0.7043052165477929,0.9125313333068077,0.4574572301001297,0.4942895332095136,0.9656547169060598,0.7301011670386774,0.6811429771694488
TOX21_AR_BLA_Antagonist_viability,0.7644920889704196,0.18747667084400133,0.28318715185925786,0.9731177864404188,0.7446463853449062,0.9657112283115492,0.7223952212021856,0.8836084995796072,0.2806441375524572,0.41950900318963846,0.9700756707177253,0.6337637523886398,0.5851799441576994
TOX21_AR_LUC_MDAKB2_Agonist,0.7751390870923041,0.6081206927547299,0.28239609063457205,0.8683791441748878,0.6445781244010773,0.8649355752724868,0.5586857335130072,0.8052522181547433,0.5966435808756508,0.2404896101077513,0.8654526276602345,0.6066323316143057,0.35141395266986114
TOX21_AR_LUC_MDAKB2_Antagonist,0.8174074745510381,0.2569054993000819,0.31328451785540246,0.9596662107003753,0.69333749347075,0.9474594986568222,0.6515306064000094,0.9050628739060927,0.38120618008045104,0.4304376269966671,0.9610780581329553,0.6283779374845536,0.634915604135569
TOX21_AR_LUC_MDAKB2_Antagonist2,0.8359134641034304,0.4024414611778914,0.44534019259949964,0.939054969678647,0.7228976738391034,0.933684266685636,0.6900397718096769,0.89437321050666,0.5287227912270153,0.5069935966616925,0.9424294428340239,0.6976020996836902,0.6470876021728795
TOX21_AhR_LUC_Agonist,0.8541720066747923,0.4163694598474373,0.4128253773908562,0.8793515617235192,0.4794511932250774,0.8867377737789472,0.49747881411989986,0.8441519718361432,0.2595102838798374,0.34844641204472604,0.8927743805154655,0.3712364565622056,0.5224257018678007
TOX21_Aromatase_Inhibition,0.8244998317190831,0.3333277695771077,0.4042928212747855,0.9403051493960585,0.6926631286410553,0.934879024718597,0.63772056690062,0.8742661082233275,0.5320024117983249,0.4635599190140367,0.9300961071014547,0.6575542487370781,0.6116165423277005
TOX21_ELG1_LUC_Agonist,0.833109799713877,0.34963629731299467,0.31133034619687355,0.9378576537911302,0.49524050510306283,0.9184102288984264,0.500283189216098,0.8630185979971388,0.0,0.21662336950269662,0.9300339771101573,0.13898985002512848,0.3264710723963485
TOX21_ERa_BLA_Agonist_ch1,0.7645671710576849,0.24912197338114472,0.1989750213851281,0.9652661494738459,0.5141169143041625,0.9475228512174514,0.5144700198984824,0.8723097012059298,0.0,0.29511116052680303,0.9567094246869959,0.5440431539400944,0.44142880972407234
TOX21_ERa_BLA_Agonist_ch2,0.7700192382364361,0.46088093592676826,0.3669792311150729,0.9557344064386318,0.7813430261962316,0.9588937131561298,0.7422096118443535,0.802896325320343,0.21202165151807711,0.3123537003412196,0.9365932436725617,0.59067683398618,0.4665034723457897
TOX21_ERa_BLA_Agonist_ratio,0.82219540262146,0.529840377888806,0.4101519357593415,0.9794923610916201,0.7842408709811366,0.9794455827181977,0.7692392115037441,0.8880593524001984,0.1547684138574324,0.37320234680422587,0.9671990045562137,0.6402308929355772,0.592174852096732
TOX21_ERa_BLA_Antagonist_ch1,0.721669583371711,-0.006884342915138162,0.12245807952061781,0.9511835682048448,0.3594096313627952,0.943001443001443,0.36347845553749786,0.885488624850327,0.0,0.29348314592758723,0.9509072487795892,0.09949039161683265,0.3865402639979
TOX21_ERa_BLA_Antagonist_ch2,0.7408858477725049,0.15373030556657125,0.2198196248006278,0.9881359673325241,0.604630685656685,0.9843100467203767,0.7100577566861641,0.9636169664864069,0.0,0.4173255779835182,0.9895522937129824,0.6180373158054122,0.6337711279838328
TOX21_ERa_BLA_Antagonist_ratio,0.7905482118238586,0.2598058977719949,0.3255605828427007,0.9660791681309077,0.7168033245495381,0.9593076167563233,0.6678669004779527,0.8850323034087528,0.5201928666753893,0.4536405233836996,0.9626686129808342,0.6838803113913832,0.6976367277613578
TOX21_ERa_BLA_Antagonist_viability,0.8354982206405693,0.21414665831631352,0.2530776205674071,0.9963650228774783,0.7591436797042571,0.9952974072191153,0.7850396545769399,0.9769572953736655,0.0,0.37507614066905026,0.9963396034570411,0.713825318520225,0.5700549570504794
TOX21_ERa_LUC_BG1_Agonist,0.6674885774536509,0.20519463321227271,0.2077585737883533,0.7558851741206104,0.42647552466903327,0.7328643499399585,0.3795729126426093,0.629281624344668,0.12646447988479909,0.12550249208421835,0.7263238438332894,0.32669163997946815,0.3405225450642434
TOX21_ERa_LUC_BG1_Antagonist,0.8191413203312436,0.2755575271124617,0.3752414800629995,0.9575497252534634,0.6650226843267394,0.9332159533575832,0.6712978466934996,0.8855964450635916,0.480358065170154,0.41773592266162934,0.959948920362201,0.6679709473293072,0.6234399574222476
TOX21_ESRE_BLA_ch1,0.9005325443786982,0.1563254906695606,0.2528227598918814,0.9821893491124261,0.6443107423065908,0.9827218934911243,0.6406997330418335,0.9530769230769232,0.0,0.2940815986972323,0.9865680473372781,0.44943785909337014,0.4910863154389599
TOX21_ESRE_BLA_ch2,0.8271075019334879,0.25453418408179074,0.22475598855579026,0.9654679040989945,0.7068651255056854,0.9672853828306265,0.6328598168673532,0.887277648878577,0.0,0.20343909047058725,0.9571925754060325,0.5447811799681014,0.3177605333240527
TOX21_ESRE_BLA_ratio,0.8151048301287335,0.1008466066644051,0.2687825302972707,0.9770707509703718,0.6665814682904013,0.9734889924618221,0.7398348515912704,0.9169676442819249,0.0,0.3298336303938961,0.9788391505687353,0.520867139257312,0.4772860480606503
TOX21_ESRE_BLA_viability,0.8264324277255313,0.1960736071740202,0.2140441226751404,0.9888322884012539,0.6388682549331026,0.9877655869035179,0.6943503068328585,0.9440961337513062,0.0,0.3708221047828126,0.9848049460118427,0.638598183673778,0.5268731421226915
TOX21_FXR_BLA_Antagonist_ch1,0.714676517571885,-0.01483807279825059,0.10807248227705174,0.9535010649627262,0.6109348210491189,0.9433173588924388,0.6121862108127412,0.862712992545261,0.0,0.28044341743949075,0.9412007454739083,0.583285935069549,0.47815071086874367
TOX21_FXR_BLA_Antagonist_ch2,0.7561715941603697,0.17043701701692401,0.18213439778287002,0.9939843004915266,0.7244043927223824,0.9904995965079598,0.7096751119919136,0.9635114811825984,-0.005087904525567499,0.4160705789060128,0.9922602890470252,0.6366834000042172,0.6460072377736442
TOX21_FXR_BLA_agonist_ch2,0.74140625,0.0,0.1490037745113914,0.9532670454545455,0.5190689717226817,0.9479640151515151,0.5225169979139735,0.9194839015151515,0.0,0.2981843438359628,0.9379498106060605,0.38506065483860513,0.3936365165634601
TOX21_FXR_BLA_agonist_ratio,0.7654244879472597,0.2869636627551932,0.25800972713693265,0.9780836394746112,0.6477761884063554,0.9834432086960897,0.7147862946792142,0.9357229127874792,0.0,0.3541481451094441,0.980398570781541,0.5648990341947091,0.4443547301301518
TOX21_FXR_BLA_antagonist_ratio,0.7954334821804703,0.3019288790876537,0.3474738911561709,0.9661355211054007,0.7611548294529713,0.96208610666442,0.7731137988190103,0.8985487404162102,0.5372053155777455,0.4830207006592369,0.9703429101019463,0.76670087411353,0.7513553685293799
TOX21_FXR_BLA_antagonist_viability,0.839807033924681,0.1361982600255822,0.2738539128104622,0.9957049486461252,0.8192023174862177,0.9946623093681918,0.7963528216468783,0.9575319016495486,0.4576200559661874,0.4554484232950164,0.9902738873327109,0.7882298419290613,0.6670775349686775
TOX21_GR_BLA_Agonist_ch1,0.8475742215785663,0.21858138007902222,0.25442726725673803,0.9968668189160586,0.8464664060398482,0.9932741046064724,0.8006497881642269,0.976299225756141,0.25401857827219226,0.45906204999446976,0.9917423271876566,0.7373490068599678,0.6975888920259953
TOX21_GR_BLA_Agonist_ch2,0.8491094236623858,0.6666399043192447,0.4044114936219057,0.9910942366238583,0.7766726920896279,0.9903593799209154,0.7371491154149743,0.9115897400006998,0.4886914747877705,0.30246543640156925,0.9617349616824719,0.6388417998368061,0.5249618606829068
TOX21_GR_BLA_Agonist_ratio,0.8276662204373048,0.31079060961441596,0.2997982875618218,0.9930120481927711,0.8652162332352853,0.9925479696564034,0.8200549814180478,0.9415350290049085,0.2211601084053978,0.46220231215744395,0.9856760374832664,0.7676687778958884,0.7156812058414049
TOX21_GR_BLA_Antagonist_ch2,0.8251859412517674,0.2662219582924932,0.3877021806185636,0.9859111330494365,0.7758750029273593,0.9881700368954295,0.7668668095719807,0.9480619441632434,0.4736351172648561,0.4270616311372653,0.9881365716532667,0.7268939546363217,0.7401874355937885
TOX21_GR_BLA_Antagonist_ratio,0.8234675036927619,0.38549260147617875,0.37552093141790427,0.9744276218611521,0.5217121558755231,0.9695531757754801,0.5690098041350246,0.9166820531757754,0.14025935028932837,0.38919354336482626,0.9560007385524373,0.4813557837133111,0.5045710583949478
TOX21_GR_BLA_Antagonist_viability,0.8118893809349891,0.18479335694737878,0.3179988261049214,0.9941563184806428,0.8246028439388841,0.9943617604090578,0.7853969756011239,0.9510648739956172,0.3306978651868826,0.47398570418029695,0.9905496712929145,0.7189083708626647,0.7013803104791108
TOX21_HSE_BLA_agonist_ch1,0.793201252356585,0.142936846996786,0.23712440934500362,0.9952363318071641,0.8199740656622532,0.9939570428225154,0.877425930769364,0.9714600727174791,0.3870754351680468,0.440373370315428,0.995286830056558,0.8715326540211189,0.6461277638392374
TOX21_HSE_BLA_agonist_ch2,0.7081792418061432,0.13852144746081177,0.19540014645636608,0.9130733157954934,0.5822750626098132,0.9043171044772326,0.5169205312693216,0.78007167638873,0.0,0.2173244241184455,0.8982805291852529,0.2894943989641892,0.36320118389292116
TOX21_HSE_BLA_agonist_ratio,0.7475808592273229,0.1802984443165659,0.2615694391546121,0.9867922555320502,0.805563407077926,0.9677447896976377,0.7456717018839618,0.8742368545941556,0.36919030106954986,0.42721875544281546,0.9735362489040469,0.642129858639394,0.6287785297699523
TOX21_HSE_BLA_agonist_viability,0.7354760623991393,0.19053260965018168,0.17545737935474343,0.9940230709461478,0.6123658847255828,0.9922598768752615,0.6619946034428046,0.9721325682864145,0.0,0.3921575790486756,0.9944414559799175,0.5505669316170396,0.4871598334675395
TOX21_MMP_ratio_down,0.846041526266808,0.4028029271571193,0.43374975548000944,0.9307307210936748,0.5625623264350678,0.9244327845704567,0.5981543433830517,0.87838163088476,0.4060768889261093,0.5285216345433684,0.9203652000898559,0.562261480721312,0.602342223817969
TOX21_MMP_ratio_up,0.7764747690120825,0.11024683321191359,0.2737019434556393,0.8345771144278608,0.2674243569910997,0.8076877517176024,0.16864041279442268,0.691305377872542,0.0,0.0392828413433487,0.8316749585406302,0.0,0.21173871123941335
TOX21_MMP_viability,0.798385873686491,0.029290178520485925,0.23277353553528923,0.9346982992091865,0.38444327375853415,0.9462680099664176,0.4810117088338849,0.9083197920051999,0.0888053007680749,0.3795943092970033,0.935001624959376,0.32549438577256956,0.4350192955111774
TOX21_NFkB_BLA_agonist_ch1,0.8049347310126582,0.2163236148237409,0.25014352362375497,0.9780623681434599,0.692591763463067,0.9599980221518987,0.6610976497980974,0.9376977848101266,0.28765020002138486,0.38163380927212115,0.9766613924050633,0.6427927406800458,0.5217554935846392
TOX21_NFkB_BLA_agonist_ch2,0.8625482625482626,0.23417024705766118,0.2344271549121013,0.8675246675246676,0.30774187474891623,0.8674388674388674,0.3663680196494258,0.8184470184470185,0.0,0.13157752814741422,0.8733590733590734,0.23417024705766118,0.23245468065967592
TOX21_NFkB_BLA_agonist_ratio,0.7051678148567481,0.15377279246014755,0.16785136128648126,0.8543877492276103,0.4829839554324657,0.8420103241158297,0.38691982479919956,0.7904089347738481,0.0,0.24284904721579578,0.8624474679050488,0.45033374290756417,0.3174876027895653
TOX21_NFkB_BLA_agonist_viability,0.7091265336418809,0.09253906269335094,0.16241708887846976,0.900755359559883,0.6588362856435468,0.8999148583155046,0.6084520223222804,0.8135233375540323,0.19304957197926464,0.24617510637237233,0.9030912980832205,0.6885171380466284,0.3573989692381191
TOX21_PPARd_BLA_Agonist_viability,0.8134137134228647,0.3220014818893918,0.35524940297478075,0.9776399978646655,0.7487088663416955,0.9768392474471315,0.7465276278595423,0.9248857977380708,0.47194382722563183,0.44028689536921795,0.9790660962273215,0.7583035260609438,0.683892708523005
TOX21_PPARd_BLA_Antagonist_ch1,0.6518387370440042,0.0,0.04852705313568553,0.6921913614400058,-0.004983401473080191,0.6521338202205748,0.09068004054540801,0.5650842831323079,0.0,0.011998834682164382,0.5992032754232599,0.0,0.13880916225880818
TOX21_PPARd_BLA_agonist_ch2,0.8349774087479007,0.1635834967054511,0.247658359814443,0.936839117166986,0.39362363782011556,0.9326520474061457,0.38654802853946596,0.7716272798240011,0.0,0.20734952436881832,0.9294112080997327,0.48763065516238824,0.3270518425113568
TOX21_PPARd_BLA_agonist_ratio,0.7829696024941543,0.2690146205344033,0.24189034084548205,0.995323460639127,0.696163845214592,0.9920239023122889,0.7051945059667967,0.9081969342686412,0.0,0.2966166054823759,0.9893998441153546,0.4307725284471087,0.6170192646465158
TOX21_PPARd_BLA_antagonist_ratio,0.6827060931899642,0.13247678899684623,0.15654081118233512,0.9756608422939068,0.6304924825755986,0.9688844086021505,0.6767025089605735,0.8464549731182794,0.0,0.30811782780403796,0.9493951612903226,0.46950628873107186,0.5607744806185228
TOX21_PPARg_BLA_Agonist_ch2,0.7909440506710904,0.32561947591905516,0.2623209620403722,0.9584527220630373,0.6548752458869059,0.9673126225305384,0.5120829244343651,0.7930553461016437,0.0,0.2060575548107987,0.9596214748906651,0.45574604160119775,0.3272723170120771
TOX21_PPARg_BLA_Agonist_ratio,0.7793728772440562,0.23360551623631354,0.1902703698053557,0.9513949539058709,0.5989155886466228,0.9544395924308589,0.5114347691554361,0.8236960213488597,0.0,0.2433698024375669,0.93981077147016,0.3954365600960296,0.3777129923964244
TOX21_PPARg_BLA_antagonist_ratio,0.7703123405124017,0.2257650228041296,0.20945867852577665,0.9510649518560104,0.5260622290872772,0.9389949304208771,0.5444792748409841,0.910006464563982,0.16565592861066947,0.45495970771560024,0.956789493382328,0.49733408442616844,0.5950364703526997
TOX21_PPARg_BLA_antagonist_viability,0.9151347522514925,0.33526121130004527,0.3681087255812874,0.9882281512463318,0.5885132904095957,0.9841130637163963,0.5812772657596436,0.9849225891321213,0.0,0.40278614326901113,0.9905892670421965,0.5382943818928253,0.5363531579930335
TOX21_TR_LUC_GH3_Antagonist,0.851628353318521,0.4754077878205323,0.49910965393397383,0.9468915612653347,0.7410181398360564,0.9384421639909281,0.6845706753233123,0.8880872720146856,0.5477701820092821,0.5693786466808521,0.9501162800750417,0.7326172561777189,0.7156479109983754
TOX21_VDR_BLA_Agonist_viability,0.7635720767233016,0.2519079049402253,0.25631035242835926,0.9641180888012765,0.8034113863148795,0.9552629932100504,0.7646784586765203,0.9161660252198129,0.4013363576146797,0.48087234638320203,0.9674113708188616,0.7207063112786143,0.6100700636451102
TOX21_VDR_BLA_Antagonist_ch1,0.7272531958319906,0.0,0.17836829104662155,0.9845579546675262,0.4871480230771993,0.9838597056611881,0.650784835770391,0.9112149532710281,0.0,0.29954499699423043,0.9778977333763025,-0.0041490586081410355,0.39914933686786797
TOX21_VDR_BLA_agonist_ch2,0.8296850998463902,0.28746336565827413,0.2628277292107539,0.9976958525345622,0.8692523284125838,0.9946876600102407,0.7917480080556806,0.958973374295955,0.0,0.3778390693444811,0.983678955453149,0.6437689823793912,0.4319114483327174
TOX21_VDR_BLA_agonist_ratio,0.7926267281105991,0.28746336565827413,0.15203028417291925,0.9858550947260626,0.7054831124969247,0.9768305171530978,0.6370677230800278,0.849910394265233,0.0,0.16729245558888808,0.9786226318484383,0.0,0.503367885562024
