round,assay,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
6,TA102_S9,0.9215686274509804,0.6526003649635037,0.8333333333333334,0.3125,0.8914233576642336,0.4545454545454545,0.4811400957593909
7,TA100,0.8864864864864865,0.8648369091825976,0.7933579335793358,0.8143939393939394,0.9279901893366342,0.8037383177570093,0.7240322933460114
7,TA100_S9,0.8620689655172413,0.8368518518518518,0.7819548872180451,0.7703703703703704,0.9092345679012346,0.7761194029850746,0.6764989931292681
7,TA1535,0.9497991967871486,0.8389442442230229,0.8043478260869565,0.6981132075471698,0.9709561161755352,0.7474747474747474,0.7219848193158874
7,TA1535_S9,0.9594882729211088,0.8186844863731657,0.90625,0.6444444444444445,0.9329664570230608,0.7532467532467533,0.7444994746737457
7,TA97,0.9095238095238096,0.7487911025145068,0.5714285714285714,0.5454545454545454,0.8979690522243714,0.5581395348837208,0.5079425044164171
7,TA97_S9,0.9207920792079208,0.7940119760479042,0.9130434782608696,0.6,0.9714285714285714,0.7241379310344828,0.7006430862845517
7,TA98,0.8964326812428078,0.8735704139758965,0.7566371681415929,0.8300970873786407,0.9393167274378011,0.7916666666666666,0.7243244372780108
7,TA98_S9,0.8927250308261405,0.8617250287026407,0.7867298578199052,0.7980769230769231,0.9402028319938768,0.7923627684964201,0.7200821180836874
7,TA1537,0.9447115384615384,0.8555278340870107,0.8125,0.7358490566037735,0.9759862778730704,0.7722772277227722,0.742079308118038
7,TA1537_S9,0.9525,0.8767059974987765,0.8541666666666666,0.7735849056603774,0.9812408243162416,0.811881188118812,0.7860374752925469
7,TA102,0.8409090909090909,0.7419052966498222,0.6666666666666666,0.5641025641025641,0.8832116788321168,0.6111111111111109,0.5148052552908687
7,TA102_S9,0.9281045751633988,0.7942518248175183,0.6666666666666666,0.625,0.8800182481751825,0.6451612903225806,0.605597763554188
8,TA100,0.8724324324324324,0.8083654242882685,0.8613861386138614,0.6590909090909091,0.926179342593866,0.7467811158798283,0.6741453324713103
8,TA100_S9,0.8551724137931035,0.7900925925925926,0.8789473684210526,0.6185185185185185,0.91920987654321,0.726086956521739,0.6496701089245192
8,TA1535,0.9457831325301204,0.8366970532117871,0.7708333333333334,0.6981132075471698,0.9773160907356372,0.7326732673267327,0.7036559685952917
8,TA1535_S9,0.9488272921108742,0.7730607966457024,0.8620689655172413,0.5555555555555556,0.932180293501048,0.6756756756756757,0.6678104283323044
8,TA97,0.9142857142857144,0.7514506769825919,0.6,0.5454545454545454,0.8759671179883946,0.5714285714285713,0.5246640068321375
8,TA97_S9,0.905940594059406,0.7624465355004277,0.8636363636363636,0.5428571428571428,0.9729683490162532,0.6666666666666666,0.6376986602387994
8,TA98,0.901035673187572,0.8347610889015801,0.8488372093023255,0.7087378640776699,0.9477514680255972,0.7724867724867726,0.7146192806065658
