assay,run,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
SR-ATAD5,10,0.9563139931740614,0.9563139931740614,0.42857142857142855,0.047619047619047616,0.8973801598623281,0.08571428571428573,0.13169357927558947
SR-ATAD5,11,0.9563139931740614,0.9563139931740614,0.42857142857142855,0.047619047619047616,0.8971537259697032,0.08571428571428573,0.13169357927558947
SR-ATAD5,12,0.9563139931740614,0.9563139931740614,0.42857142857142855,0.047619047619047616,0.8934062450467586,0.08571428571428573,0.13169357927558947
SR-ATAD5,13,0.9563139931740614,0.9563139931740614,0.42857142857142855,0.047619047619047616,0.8958177660032153,0.08571428571428573,0.13169357927558947
SR-ATAD5,14,0.9569965870307168,0.9569965870307168,0.5,0.06349206349206349,0.8926250481172021,0.11267605633802814,0.16692505093194898
SR-ATAD5,15,0.9563139931740614,0.9563139931740614,0.42857142857142855,0.047619047619047616,0.8999841496275163,0.08571428571428573,0.13169357927558947
SR-ATAD5,16,0.955631399317406,0.955631399317406,0.3333333333333333,0.031746031746031744,0.9021805583859792,0.05797101449275361,0.0917768436126562
SR-ATAD5,17,0.9569965870307168,0.9569965870307168,0.5,0.06349206349206349,0.9000407581006725,0.11267605633802814,0.16692505093194898
SR-ATAD5,18,0.955631399317406,0.955631399317406,0.3333333333333333,0.031746031746031744,0.8967914317415031,0.05797101449275361,0.0917768436126562
SR-ATAD5,19,0.955631399317406,0.955631399317406,0.3333333333333333,0.031746031746031744,0.8958743744763715,0.05797101449275361,0.0917768436126562
SR-HSE,0,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8274429183798443,0.08,0.170371165171899
SR-HSE,1,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8244685504330329,0.08,0.170371165171899
SR-HSE,2,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8228173388155017,0.08,0.170371165171899
SR-HSE,3,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8344961070772461,0.08,0.170371165171899
SR-HSE,4,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8343976904907707,0.08,0.170371165171899
SR-HSE,5,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8339165427346689,0.08,0.170371165171899
SR-HSE,6,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8296518239874027,0.08,0.170371165171899
SR-HSE,7,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8329433120461901,0.08,0.170371165171899
SR-HSE,8,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8326808678155891,0.08,0.170371165171899
SR-HSE,9,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8294331204619019,0.08,0.170371165171899
SR-HSE,10,0.9492273730684326,0.9492273730684326,0.75,0.04225352112676056,0.8294440556381768,0.08,0.170371165171899
