target_assay,auxilliary_assay,round,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
SR-ARE,NR-AR-LBD,6,0.8431372549019608,0.72757571924344,0.4558139534883721,0.5664739884393064,0.8239276659168533,0.5051546391752578,0.41669233922107596
SR-ARE,NR-AR-LBD,7,0.8472222222222222,0.7420265862954631,0.4681818181818182,0.5953757225433526,0.8222337108066635,0.5241730279898219,0.43917669253686853
SR-ARE,NR-AR-LBD,8,0.8423202614379085,0.7343432899028175,0.45495495495495497,0.5838150289017341,0.8276565671009719,0.5113924050632912,0.42373718766782853
SR-ARE,NR-AR-LBD,9,0.8455882352941176,0.7362462394746538,0.463302752293578,0.5838150289017341,0.8294275201707155,0.5166240409207161,0.43022146251164306
SR-ARE,NR-AR-LBD,10,0.8455882352941176,0.7338318034572084,0.46296296296296297,0.5780346820809249,0.8263036029545217,0.5141388174807199,0.42736686088772546
SR-ARE,NR-AR-LBD,11,0.8439542483660131,0.7425380727410724,0.46017699115044247,0.6011560693641619,0.8275630695786562,0.5213032581453635,0.4355267528076414
SR-ARE,NR-AR-LBD,12,0.8521241830065359,0.7424665746357721,0.4811320754716981,0.5895953757225434,0.8149244045032806,0.5298701298701299,0.4464245768911303
SR-ARE,NR-AR-LBD,13,0.8480392156862745,0.728015707583749,0.46859903381642515,0.5606936416184971,0.824257657172085,0.5105263157894736,0.4238122659025252
SR-ARE,NR-AR-LBD,14,0.8545751633986928,0.7414793507972038,0.48792270531400966,0.5838150289017341,0.8162938682124923,0.531578947368421,0.44883710826125456
SR-ARE,NR-AR-LBD,15,0.8504901960784313,0.7366862278149628,0.47619047619047616,0.5780346820809249,0.8280745560242654,0.5221932114882506,0.4374201332248492
SR-ARE,NR-AR-LBD,16,0.8496732026143791,0.7386249264394493,0.47417840375586856,0.5838150289017341,0.8212602366037299,0.5233160621761659,0.4385355781969215
SR-ARE,NR-AR-LBD,17,0.8480392156862745,0.7400878876709767,0.4700460829493088,0.5895953757225434,0.830170000494987,0.5230769230769231,0.43800599393000317
SR-ARE,NR-AR-LBD,18,0.8439542483660131,0.723222584601508,0.45714285714285713,0.5549132947976878,0.819659779015856,0.5013054830287207,0.4125379562494935
SR-ARE,NR-AR-LBD,19,0.8472222222222222,0.7420265862954631,0.4681818181818182,0.5953757225433526,0.8273375755542478,0.5241730279898219,0.43917669253686853
SR-ARE,NR-AhR,0,0.8496732026143791,0.7362104904220038,0.47393364928909953,0.5780346820809249,0.8261001083471289,0.5208333333333334,0.43572014171795886
SR-ARE,NR-AhR,1,0.8464052287581699,0.7294786688152763,0.46445497630331756,0.5664739884393064,0.821458231356869,0.5104166666666667,0.4233024448609608
SR-ARE,NR-AhR,2,0.8455882352941176,0.7265884954048718,0.46190476190476193,0.5606936416184971,0.8267930899831154,0.5065274151436031,0.41875850049333246
SR-ARE,NR-AhR,3,0.8504901960784313,0.7366862278149628,0.47619047619047616,0.5780346820809249,0.8264685985821376,0.5221932114882506,0.4374201332248492
SR-ARE,NR-AhR,4,0.8415032679738562,0.7266242444575219,0.45161290322580644,0.5664739884393064,0.8301590007864792,0.5025641025641026,0.41344350356518367
SR-ARE,NR-AhR,5,0.8488562091503268,0.7309058809941537,0.47115384615384615,0.5664739884393064,0.828811536494283,0.5144356955380578,0.4283619412059512
SR-ARE,NR-AhR,6,0.8455882352941176,0.7241740593874262,0.46153846153846156,0.5549132947976878,0.8287400383889826,0.5039370078740157,0.41587349284381125
SR-ARE,NR-AhR,7,0.8488562091503268,0.7357347530290448,0.4716981132075472,0.5780346820809249,0.8254511255451731,0.5194805194805195,0.4340300824458474
SR-ARE,NR-AhR,8,0.8464052287581699,0.7222353607629397,0.4634146341463415,0.5491329479768786,0.8253961270026343,0.5026455026455027,0.4146708864717749
SR-ARE,NR-AhR,9,0.8496732026143791,0.7386249264394493,0.47417840375586856,0.5838150289017341,0.8297025128834086,0.5233160621761659,0.4385355781969215
SR-ARE,NR-AhR,10,0.8472222222222222,0.732368842225681,0.4669811320754717,0.5722543352601156,0.8283110497571814,0.5142857142857143,0.4278328352232059
SR-ARE,NR-AhR,11,0.8496732026143791,0.7313816183871127,0.47342995169082125,0.5664739884393064,0.8258361153429434,0.5157894736842105,0.43006847649220753
SR-ARE,NR-AhR,12,0.8447712418300654,0.7285271940293583,0.460093896713615,0.5664739884393064,0.8349493738415933,0.5077720207253885,0.41997835960701546
SR-ARE,NR-AhR,13,0.8480392156862745,0.7352590156360856,0.4694835680751174,0.5780346820809249,0.8281570538380733,0.5181347150259068,0.4323498386669528
SR-ARE,NR-AhR,14,0.8447712418300654,0.7285271940293583,0.460093896713615,0.5664739884393064,0.8294550194419847,0.5077720207253885,0.41997835960701546
SR-ARE,NR-AhR,15,0.8447712418300654,0.7285271940293583,0.460093896713615,0.5664739884393064,0.8304119940821568,0.5077720207253885,0.41997835960701546
SR-ARE,NR-AhR,16,0.8480392156862745,0.7376734516535312,0.4697674418604651,0.5838150289017341,0.8323424429252625,0.5206185567010309,0.4351813403885879
