TA100,TA100_S9,TA1535,TA1535_S9,TA97,TA97_S9,TA98,TA98_S9,TA1537,TA1537_S9,TA102,TA102_S9,standardised_smiles
1.0,0.0,,,1.0,0.0,1.0,0.0,,,0.0,0.0,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)O)C3
,,,,,,0.0,0.0,,,,,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)OC(C)=O)C3
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N
,,,,0.0,0.0,,,,,0.0,0.0,C=CC(C)(O)CCC=C(C)C
,,,,,,,0.0,,,,0.0,C=CC(C)=O
0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,C=CC(C)C#N
,,,,,,,,,,,,C=CC(Cl)CCl
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC(O)=NC(C)(C)CC(C)=O
0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,C=CC(O)=NCN=C(O)C=C
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,C=CC(O)=NCO
0.0,1.0,0.0,0.0,,,,,,,,,C=CC(O)C=C
0.0,0.0,,,,,0.0,0.0,,,,,C=CC1(C)CCC2(C)C(C1)C(=O)CC1C3(C)CCCC12OC3=O
0.0,,,,,,0.0,,,,,,C=CC1(C)CO1
0.0,0.0,,,,,,0.0,,,0.0,0.0,C=CC1=C(C)C(=Cc2[nH]c(C=c3[nH]c(=Cc4[nH]c(O)c(C)c4C=C)c(C)c3CCC(O)=NCCS(=O)(=O)O)c(CCC(O)=NCCS(=O)(=O)O)c2C)NC1=O
,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,C=CC1CC2C=CC1C2
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CC1CC=CCC1
0.0,0.0,0.0,,0.0,0.0,,,,0.0,,,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
,0.0,,,,,0.0,,,,,,C=CC1CN2CCC1CC2C(OC(=O)OCC)c1ccnc2ccc(OC)cc12
,1.0,1.0,1.0,,,,,,,,,C=CC1CO1
0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C=CC=C
0.0,0.0,0.0,,,,,0.0,,,,,C=CC=CC
1.0,1.0,0.0,0.0,,,1.0,,0.0,0.0,,0.0,C=CC=O
1.0,1.0,,,,,0.0,,,,,,C=CCBr
,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,C=CCC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,C=CCC1(C(C)C#CCC)C(=O)N(C)C(=O)N=C1O
0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O
1.0,,1.0,,,,,,,,,,C=CCCC1CO1
0.0,,1.0,,,,,,,,,,C=CCCCCC1CO1
0.0,0.0,0.0,,,,0.0,,,,,,C=CCCCCCCCC
0.0,0.0,0.0,,,,0.0,0.0,,,,,C=CCCCCCCCCC
0.0,0.0,0.0,,,,0.0,0.0,,,,,C=CCCCCCCCCCCC
0.0,,,,,,0.0,,,,,,C=CCCCCCCCCCCCC
,,0.0,,,,0.0,,,,,,C=CCCCCCCCCCCCCC
,0.0,1.0,1.0,,,0.0,,,0.0,,0.0,C=CCCl
0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,C=CCN
0.0,,,,,,,,,,,,C=CCN(CC=C)C1c2ccccc2-c2ccccc2C1N1C2c3ccccc3-c3ccccc3C21
0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,C=CCN(CC=C)CC=C
0.0,,,,,,0.0,,,,,,C=CCN(CC=C)CCN(CC=C)CC=C
,,,,,,0.0,,,,,,C=CCN(CC=C)c1cc(N=C(C)O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC
1.0,,,,,,,,,,,,C=CCN1C2c3ccccc3-c3ccccc3C21
,,,,,,,,,,,,C=CCN1CCC=C2c3nc(N=C(C)O)sc3CCC21
0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,C=CCN=C=S
0.0,0.0,,,,,,0.0,,,,,C=CCNC(=N)O
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,C=CCNC(=N)S
,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CCNCC=C
,,,,,,,,,,,,C=CCNc1ccccc1
0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,C=CCOC(=O)C=C
0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CCOC(=O)CC(C)C
,,,,,0.0,,,,,0.0,,C=CCOC(=O)CCCCC
0.0,0.0,0.0,,,,,0.0,,0.0,,,C=CCOC(=O)c1ccccc1C(=O)OCC=C
,,0.0,0.0,,,,0.0,0.0,0.0,,,C=CCOC(=O)c1ccccc1N
,1.0,1.0,1.0,,,0.0,,0.0,0.0,,,C=CCOCC1CO1
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CCOc1ccccc1OCC(O)CNC(C)C
0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,C=CCSSCCC
0.0,0.0,0.0,,,,0.0,,0.0,0.0,,,C=CC[N+](C)(C)CC=C
0.0,0.0,,0.0,,,0.0,,,0.0,,,C=CC[Si](C)(C)C
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,C=CCc1ccc(O)c(O)c1
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C=CCc1ccc(O)c(OC)c1
0.0,0.0,0.0,,,,,0.0,,,,,C=CCc1ccc(O)cc1
0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,C=CCc1ccc(OC)c(OC)c1
0.0,,0.0,0.0,,,,,0.0,0.0,,,C=CCc1ccc(OC)cc1
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CCc1ccc2c(c1)OCO2
0.0,,,,,,0.0,,,,,,C=CCc1ccccc1
1.0,,,,,,0.0,,,,,,C=CCc1ccccc1N
0.0,0.0,,,,,0.0,,,,,,C=CCc1ccccc1OCC(O)CNC(C)C
,,0.0,,,0.0,0.0,,0.0,0.0,,,C=CCl
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O
,1.0,,,,,,,,,,,C=CCn1cc2c3c(cccc31)C1C=C(CO)CN(C)C1C2
,,,,,,,,,,,,C=CCn1cc2c3c(cccc31)C1CC(C)CN(C#N)C1C2
,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,C=CN1CCCC1=O
,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=COC
,,,,,,,,,,,0.0,C=COC(=O)C=C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,C=COC(C)=O
,1.0,,,,,,,,,,,C=COc1ccc([N+](=O)[O-])cc1
,,,1.0,,,0.0,0.0,,,,,C=COc1ccccc1
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=CS(C)(=O)=O
,,0.0,,,,0.0,0.0,,,,,C=C[Si](C)(C)CCl
0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,C=C[Si](C)(C)N[Si](C)(C)C=C
0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,C=C[Si](C)(Cl)Cl
0.0,0.0,,,,,0.0,0.0,,0.0,,,C=C[Si](OCC)(OCC)OCC
,,,,,,,0.0,,,0.0,0.0,C=Cc1c(C=c2[nH]c(=Cc3[nH]c(C=c4[nH]c(O)c(C=C)c4=C)c(C)c3C=CC(=O)O)c(CCC(=O)O)c2C)[nH]c(O)c1C
0.0,0.0,,,,,0.0,0.0,,,,,C=Cc1c(C=c2[nH]c(=Cc3[nH]c(C=c4[nH]c(O)c(C=C)c4=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)[nH]c(O)c1C
,1.0,,,,,,1.0,,1.0,,,C=Cc1c(O)c(O)c2c(O)c(O)c(O)c(O)c2c1O
0.0,,,,,,0.0,,,,,,C=Cc1ccc(N)cc1
0.0,0.0,,,,,0.0,0.0,,,,,C=Cc1ccc(O)c(C=C)c1
0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,C=Cc1ccc(O)c(OC)c1
0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,C=Cc1ccc(OC)cc1
0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,C=Cc1ccc(S(=O)(=O)O)cc1
1.0,1.0,,,,,1.0,1.0,,,,,C=Cc1ccc([N+](=O)[O-])cc1
0.0,,0.0,,,,0.0,,0.0,,,,C=Cc1ccc2c(O)c3ccccc3c(O)c2c1[N+](=O)[O-]
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,C=Cc1cccc(C)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C=Cc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,C=Cc1ccccc1C=C
,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,C=Cc1ccccc1Cl
,0.0,,0.0,,,0.0,0.0,,,,,C=Cc1ccccn1
0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,C=Cc1cccnc1
0.0,,0.0,0.0,,,0.0,,,,,,C=Cc1ccncc1
,,,,,,,,,,,0.0,C=NO
,1.0,,,,,,1.0,,,,,C=Nc1ccc(NNc2ccc(N(C)C(C)=O)cc2)cc1
,0.0,,,,,,0.0,,,,,C=Nc1ccc(NNc2ccc(NC)cc2)cc1
,,,,,,,,,,,,C=Nc1ccc(NNc2ccc3ncsc3c2)cc1
,,,,,,,1.0,,,,,C=Nc1ccc(NNc2ccccc2)cc1
,1.0,0.0,0.0,,,,1.0,0.0,,1.0,0.0,C=O
,1.0,,0.0,,,,,,,,,C=[N+](O)[N-]C
,,,0.0,,,,,,,,,C=[N+](O)[N-]CC
,1.0,,,,,,,,,,,C=[N+](O)[N-]CO
,,,,,,,,,,,,C=[N+](O)[N-]COC(C)=O
,,,,,,,,,,,,C=[N+]([O-])[O-]
1.0,,,,,,1.0,1.0,,,1.0,,C=c1[nH]c2c(O)c(OC)cc(=O)c2c2nc3ccncc3c12
0.0,0.0,,,,,0.0,0.0,,,0.0,,C=c1c(C)c(O)c(=C)c(C)c1O
0.0,,,,,,0.0,,,,0.0,0.0,C=c1cc(O)c(=C)cc1O
1.0,0.0,,,1.0,1.0,1.0,1.0,,,0.0,0.0,C=c1cc(O)c2[nH]c(C)c3c4ccccc4nc3c2c1=O
1.0,1.0,1.0,1.0,,,0.0,,0.0,0.0,,,CBr
1.0,,,,,,,,,,,,CC#CC(OC(O)=NC1CCCCC1)(c1ccccc1)c1ccccc1
0.0,,0.0,0.0,,,,0.0,,0.0,,,CC#N
,,,,0.0,0.0,,,,,0.0,0.0,CC(=C(CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)[nH]c1=N
0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,CC(=C(OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1
0.0,0.0,,,,,0.0,0.0,,,,,CC(=N)O
,,,,,,,,,,,0.0,CC(=N)S
,,0.0,,,,0.0,,0.0,,,,CC(=NC#N)N(C)Cc1ccc(Cl)nc1
,0.0,,0.0,,,0.0,0.0,0.0,,,,CC(=O)C(=NNc1ccc(-c2ccc(NN=C(C(C)=O)C(O)=Nc3ccccc3)c(Cl)c2)cc1Cl)C(O)=Nc1ccccc1
1.0,1.0,,,,,1.0,,,,,,CC(=O)C(=NO)C(=O)N(c1ccccc1)N(C)N=O
0.0,,,,,,,,,,,,CC(=O)C(=O)c1ccccc1
,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,CC(=O)C(C)=NO
,,,,,,0.0,0.0,0.0,,,1.0,CC(=O)C(C)=O
0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,CC(=O)C(C)O
1.0,,1.0,,,,1.0,1.0,,0.0,,,CC(=O)C(Cl)(Cl)Cl
1.0,,1.0,1.0,,,0.0,0.0,0.0,0.0,,,CC(=O)C(Cl)Cl
,,,,,,,1.0,,,,,CC(=O)C(N)C(O)O
,,,,,,,1.0,,,,,CC(=O)C(O)NCCO
0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,CC(=O)C(O)O
0.0,,,,,,,,,,,,CC(=O)C1(C)OC12C(=O)C=Cc1ccccc12
,,,,,,,,,,,,CC(=O)C1(C)OC12C=Cc1ccccc1C2=O
,,,,,,1.0,,,,,,CC(=O)C1(O)C=C(OC2CC(N)C(O)C(C)O2)c2c(c(O)c3c(O)c4cccc(O)c4c(O)c3c2O)C1
1.0,,,,,,,,,,,,CC(=O)C1(O)C=C(OC2CC(N)C(O)C(C)O2)c2c(c(O)c3c(O)c4ccccc4c(O)c3c2O)C1
1.0,1.0,,,,,1.0,1.0,,,,,CC(=O)C1(O)C=C(OC2CC(N)C(OC(CC(C)O)OC(C)C=O)C(C)O2)c2c(c(O)c3c(O)c4cccc(O)c4c(O)c3c2O)C1
0.0,,,,,,1.0,1.0,,,,,CC(=O)C1(O)CC(=O)c2c(c(O)c3c(O)c4cccc(O)c4c(O)c3c2O)C1
0.0,0.0,0.0,,,,,,0.0,0.0,,,CC(=O)C1(c2ccccc2)CCNCC1
,,,,,,,,,,,,CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C
,0.0,,,0.0,0.0,0.0,0.0,,,,,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C
,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,CC(=O)C=CC1=C(C)CCCC1(C)C
0.0,0.0,0.0,,,,0.0,,,,,,CC(=O)C=Cc1ccc2c(c1)OCO2
,1.0,,,,,0.0,0.0,,,,,CC(=O)C=Cc1ccccc1
0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,CC(=O)C=Cc1ccco1
1.0,1.0,,,,,,0.0,,,1.0,1.0,CC(=O)C=O
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,CC(=O)CC(=O)CCC(=O)O
0.0,,0.0,,,,,0.0,0.0,,0.0,,CC(=O)CC(=O)Nc1ccc(C)cc1
0.0,0.0,,,,,,,,,,,CC(=O)CC(=O)Nc1ccc(O)cc1
0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,CC(=O)CC(=O)c1ccccc1
,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=O)CC(C)(C)O
0.0,,,0.0,,,0.0,,0.0,0.0,,,CC(=O)CC(C)=O
0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,CC(=O)CC(C)C
,,,,0.0,0.0,,,,,0.0,0.0,CC(=O)CC(O)(CC(=O)O)C(=O)O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,CC(=O)CC(O)=Nc1ccccc1
0.0,0.0,0.0,,,,,0.0,,0.0,0.0,,CC(=O)CC(O)=Nc1ccccc1C
0.0,0.0,,,,,,,,,0.0,0.0,CC(=O)CCC(C)=O
,,0.0,0.0,,,,,,,,,CC(=O)CCl
0.0,,,,,,,,,,,,CC(=O)CN(C)N=O
0.0,,,1.0,,,,,,,,,CC(=O)CN(CC(C)=O)N=O
1.0,1.0,,,,,,,,,,,CC(=O)CN(CC(C)O)N=O
,,1.0,,,,,,,,,,CC(=O)CN(COC(C)=O)N=O
0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,CC(=O)Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,CC(=O)N(C)C
,,,,,,,,,,,,CC(=O)N(C)N=O
,0.0,,,,,,0.0,,,,,CC(=O)N(C)c1ccc(N=Nc2ccc(N(C)C(C)=O)cc2)cc1
,1.0,,,,,,1.0,,,,,CC(=O)N(C)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1
,0.0,0.0,,,,0.0,0.0,,,,,CC(=O)N(C)c1snc2ccccc12
0.0,,0.0,0.0,,,,,0.0,0.0,,,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(O)=NCC(O)CO)c(I)c(C(O)=NCC(O)CO)c1I)c1c(I)c(C(O)=NCC(O)CO)c(I)c(C(O)=NCC(O)CO)c1I
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,CC(=O)N(CC(O)CO)c1c(I)c(C(O)=NCCO)c(I)c(C(O)=NCC(O)CO)c1I
,,,,,,,1.0,,,,,CC(=O)N(Cl)c1ccc2c(c1)Cc1ccccc1-2
0.0,,,0.0,,,,,,,,,CC(=O)N(N)C(C)=O
,,,,,,,1.0,,,,,CC(=O)N(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccc2c(c1)Cc1ccccc1-2
,,,,,,0.0,1.0,,,,,CC(=O)N(O)c1ccc(-c2ccccc2)cc1
0.0,0.0,,,,,,,,,,,CC(=O)N(O)c1ccc(Br)cc1
0.0,0.0,,,,,0.0,,,,,,CC(=O)N(O)c1ccc(C)cc1
,,,,,,0.0,1.0,,,,,CC(=O)N(O)c1ccc(C=Cc2ccccc2)cc1
0.0,,,,0.0,,0.0,,,,,,CC(=O)N(O)c1ccc(Cl)c(Cl)c1
0.0,,,,,,0.0,0.0,,,,,CC(=O)N(O)c1ccc(Cl)cc1
0.0,1.0,,,,,,,,,,,CC(=O)N(O)c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1
,1.0,,,,,,,,,,,CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2)cc1
0.0,1.0,,,,,,,,,,,CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1
1.0,1.0,,,,,,1.0,,,,,CC(=O)N(O)c1ccc(Oc2ccc(N=C(C)O)cc2)cc1
0.0,1.0,,,,,,,,,,,CC(=O)N(O)c1ccc(Oc2ccccc2)cc1
,,,,,,1.0,1.0,,,,,CC(=O)N(O)c1ccc(Sc2ccccc2)cc1
,,,,,,1.0,1.0,,,,,CC(=O)N(O)c1ccc([N+](=O)[O-])cc1
,,,,,,1.0,,,,,,CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2
,,,,,,1.0,1.0,,,,,CC(=O)N(O)c1ccc2ccc3cccc4ccc1c2c34
,,,,,,0.0,,,,,,CC(=O)N(O)c1ccc2ccccc2c1
0.0,0.0,,,,,0.0,,,,,,CC(=O)N(O)c1ccccc1
,0.0,,,,,0.0,1.0,,,,,CC(=O)N(O)c1ccccc1C
,,,,,,1.0,1.0,,,,,CC(=O)N(OC(=O)c1ccccc1)c1ccc2c(c1)Cc1ccccc1-2
1.0,1.0,1.0,1.0,,,0.0,,0.0,,1.0,1.0,CC(=O)N1CCCC1C(=O)N(CC(=O)O)N=O
,,,,,,,,,,,,CC(=O)N1CCN(c2ccc(NC(=O)COc3ccc(Br)cc3)cc2)CC1
,0.0,,,,,,,,,,,CC(=O)N1SSSSSSS1
,,,,,,0.0,,,,0.0,,CC(=O)N=C1C=CC(=O)C=C1
0.0,0.0,,,,,0.0,0.0,,,,,CC(=O)N=c1cc[nH]c2ccccc12
0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=O)N=c1s[nH]c2c(Cl)cc(Cl)cc12
0.0,,,,,,0.0,0.0,0.0,1.0,,,CC(=O)N=c1s[nH]c2ccc(Cl)cc12
0.0,1.0,,0.0,,,0.0,0.0,1.0,,,,CC(=O)N=c1s[nH]c2ccccc12
,1.0,,,,,,,,,,,CC(=O)N=c1sn(C(C)=O)c2ccc([N+](=O)[O-])cc12
,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,CC(=O)O
,,1.0,,,,,,,,,,CC(=O)OC(C(C)=O)N(C)N=O
0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,CC(=O)OC(C)(C)C
,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,CC(=O)OC(C)=O
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,CC(=O)OC(C)C
0.0,1.0,,,,,,,,,,,CC(=O)OC(C)CN(CC(C)OC(C)=O)N=O
,,,,,,1.0,1.0,,,,,CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1
0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,CC(=O)OC1(C(C)=O)CCC2C3=CC(Cl)=C4CC(=O)C5CC5C4(C)C3CCC21C
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,CC(=O)OC1(C(C)=O)CCC2C3=CC(Cl)=C4CC(=O)OCC4(C)C3CCC21C
0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,CC(=O)OC1(C(C)=O)CCC2C3CC(C)=C4CC(=O)CCC4(C)C3CCC21C
0.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,CC(=O)OC1=C2C(C)C(OC(=O)C(O)C(N=C(O)c3ccccc3)c3ccccc3)CC(O)(C(OC(=O)c3ccccc3)C3C4(OC(C)=O)COC4CC(O)C3(C)C1=O)C2(C)C
0.0,0.0,,,,,,0.0,,0.0,,,CC(=O)OC1C(=O)OC2C(OC(C)=O)C(=O)OC12
,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=O)OC1C(O)C(C)OC(OC2C(OC(=O)C3CCC4C(C3)OC3(CC(OC(=O)C=Cc5ccccc5)C(C)CO3)C43CO3)OC(C)C(O)C2OC(C)=O)C1O
0.0,0.0,,,,,0.0,0.0,,,,,CC(=O)OC1C(O)C2OC3CC(C)C(=O)C(=O)C3(CO)C1(C)C21CO1
1.0,,,,,,,,,,,,CC(=O)OC1C(OC23C=C(C)C4(CC4)C(C)(O)C2C(=O)C(C)(C)C3)OC(CO)C(OC(=O)C=Cc2ccc(O)cc2)C1O
1.0,,,,,,0.0,,,,,,CC(=O)OC1C2(O)CC(C)(C)CC2=C(C=O)C2(C=O)CC12C
0.0,,,,,,,,,,,,CC(=O)OC1C2CC(C)(C)CC2=C(C=O)C2(C=O)CC12C
0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,,,CC(=O)OC1C2OC2=C2CC(=O)C3(CC2(C)C1C)OC3(C)C=O
,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,CC(=O)OC1CC(C)OC(C)O1
0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2C12CO2
0.0,,,,,,0.0,,,,,,CC(=O)OC1CC2C3(C)CCCC(C)(C)C3CCC2(C)C2CC=C(C=O)C(C=O)C12C
,0.0,,,,,,,,,0.0,0.0,CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1
1.0,,,,,,1.0,,,,,1.0,CC(=O)OC1CCC2(C)C3CCC4(C)C(C(C)CCCC(C)C)CCC4C3CC3N(N4C(=O)c5ccccc5C4=O)C32C1
,,,,,,,,,,,,CC(=O)OC1COC(Nc2ccc([N+](=O)[O-])cc2)C(OC(C)=O)C1OC(C)=O
,,,,,,1.0,,,,,,CC(=O)OC1Cc2c(C)ccc3cc4c(ccc5ccccc54)c1c23
1.0,,,,,,0.0,,,,,,CC(=O)OC1Cc2c3ccc4ccccc4c3cc3ccc(C)c1c23
1.0,,,,,,,,,,,,CC(=O)OC1Cc2cc3cccc4ccc5ccc1c2c5c43
1.0,,,,,,,,,,,,CC(=O)OC1Cc2ccc3ccc4cccc5cc1c2c3c45
1.0,1.0,,,,,1.0,1.0,,,,,CC(=O)OC=C1C(=O)Cc2c(c(O)c3ccccc3c2O)C1=O
0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,CC(=O)OCC(=O)C1(OC(C)=O)CCC2C3CC(F)=C4CC(=O)C(Br)=CC4(C)C3(F)C(O)CC21C
0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,CC(=O)OCC(COC(C)=O)OC(C)=O
0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,CC(=O)OCC(O)=NCCCOc1cccc(CN2CCCCC2)c1
,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,,CC(=O)OCC(O)CO
,,,,,,,,,,,,CC(=O)OCC1(O)CC23CCC4c5ccoc5C=CC4(C)C2CCC1C3
,,,,,,,,,,,,CC(=O)OCC1(O)CC23CCC4c5ccoc5CCC4(C)C2CCC1C3
0.0,0.0,,,,,,0.0,,,,,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2
0.0,0.0,,,,,,0.0,,,,,CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2
,,,,,,,,,,,,CC(=O)OCC12OOC1(C)c1ccccc1O2
0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)C)C21CO1
,,,,,,,,,,,0.0,CC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CC(=O)OCCC(C)C
1.0,0.0,,,,,1.0,,,,,,CC(=O)OCCCCCCCCON=C(O)c1ccccc1
1.0,,,,,,1.0,,,,,,CC(=O)OCCCCON=C(O)c1ccccc1
1.0,,,,,,,,,,,,CC(=O)OCCN(CCOC(C)=O)c1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12
0.0,0.0,,,,,,0.0,,,,,CC(=O)OCCO
,1.0,,,,,,,,,,,CC(=O)OCN(C)N=O
,,,,,,,,,,,,CC(=O)OCN(C)[N+](=O)[O-]
,,1.0,,,,,,,,,,CC(=O)OCN(CCCCCl)N=O
,,1.0,,,,,,,,,,CC(=O)OCN(CCCCl)N=O
,,1.0,,,,,,,,,,CC(=O)OCN(CCCl)N=O
,,,,,,,,1.0,,,,CC(=O)OCN(N=O)c1ccccc1
0.0,,,,,,,,,,,,CC(=O)OCNC(=O)c1ccc(Cl)cc1
,,,,,,0.0,0.0,,,,,CC(=O)OCc1c(O)c(C(=O)O)c(C)c2c1OC(=O)c1c(C)cc(O)c(C=O)c1O2
0.0,,,,,,1.0,,,,,,CC(=O)OCc1c2cccc3ccc4cc5cccc6ccc1c(c65)c4c32
1.0,,,,,,1.0,,,,,,CC(=O)OCc1c2ccccc2c(C)c2c1ccc1ccccc12
,,,,,,1.0,,,,,,CC(=O)OCc1c2ccccc2c(C)c2ccc3ccccc3c12
1.0,,,,,,1.0,,,,,,CC(=O)OCc1c2ccccc2c(C)c2ccccc12
,,,,,,1.0,,,,,,CC(=O)OCc1c2ccccc2c2ccc3cccc4ccc1c2c43
,,,,,,,,,,,,CC(=O)OCc1c2ccccc2cc2c1ccc1ccccc12
1.0,,,,,,1.0,,,,,,CC(=O)OCc1c2ccccc2cc2ccc3ccccc3c12
1.0,,,,,,1.0,,,,,,CC(=O)OCc1c2ccccc2cc2ccccc12
1.0,,0.0,,,,,,,,,,CC(=O)OCc1cc(C(C)=O)ccc1OC(C)=O
,1.0,,,,,,1.0,,,,,CC(=O)OCc1ccc(N=Nc2ccc(N(C)C)cc2)cc1
1.0,,,,,,,,,,,,CC(=O)OCc1ccc(N=Nc2ccccc2COC(C)=O)cc1
1.0,1.0,,,,,0.0,,,,,,CC(=O)OCc1ccc([N+](=O)[O-])cc1
