TA100,TA100_S9,TA1535,TA1535_S9,TA97,TA97_S9,TA98,TA98_S9,TA1537,TA1537_S9,TA102,TA102_S9,standardised_smiles,CAS
0.0,0.0,,,,,0.0,0.0,,,,,CCOP(=O)(OCC)Oc1cc(-c2ccccc2)on1,['32306-29-9']
1.0,0.0,,,,,0.0,0.0,,,,,CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,['962-58-3']
0.0,1.0,,,,,1.0,1.0,,,,,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,['311-45-5']
0.0,0.0,,,,,0.0,0.0,,,,,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,['5598-15-2']
0.0,0.0,,,,,1.0,0.0,,,,,CCOP(=O)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,['2012-00-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,CCOP(=S)(Cl)OCC,['2524-04-1']
0.0,0.0,,,,,0.0,0.0,,,,,CCOP(=S)(OCC(C)C)SCCl,['70140-81-7']
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,CCOP(=S)(OCC)OP(=S)(OCC)OCC,['3689-24-5']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,['333-41-5']
,1.0,,,,,0.0,0.0,,,,,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,['56-38-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,['56-72-4']
,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,CCOP(=S)(OCC)Oc1cnc2ccccc2n1,['13593-03-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,['2921-88-2']
,,,,,,1.0,1.0,,,,,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,['42509-80-8']
,,1.0,1.0,,,,,,,,,CCOP(=S)(OCC)SCCSCC,['298-04-4']
0.0,0.0,,,,,0.0,0.0,,,,,CCOP(=S)(OCC)SCCl,['24934-91-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOP(=S)(OCC)SCSC(C)(C)C,['13071-79-9']
0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,CCOP(=S)(OCC)SCSCC,['298-02-2']
0.0,0.0,,,,,0.0,0.0,,,,,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,['2310-17-0']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOP(C)(=O)SCCN(C(C)C)C(C)C,['50782-69-9']
1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,CCOS(=O)(=O)OCC,['64-67-5']
1.0,1.0,1.0,,,,,,,,,,CCOS(=O)(=O)c1ccc(C)cc1,['80-40-0']
1.0,1.0,,,,,,,,,,,CCOS(=O)(=O)c1ccccc1,['515-46-8']
1.0,1.0,1.0,1.0,,,0.0,1.0,,,,,CCOS(C)(=O)=O,['62-50-0']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCO[Si](C)(C)OCC,['78-62-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCO[Si](C)(OCC)OCC,['2031-67-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,CCO[Si](OCC)(OCC)OCC,['11099-06-2']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOc1cc(C=O)ccc1O,['121-32-4']
0.0,0.0,,,,,0.0,1.0,,,,,CCOc1cc(N=Nc2ccc(N(CC)CC)cc2)ccc1N=Nc1c(S(=O)(=O)O)cc2ccc(N)cc2c1O,['127750-19-0']
0.0,0.0,,,,,0.0,1.0,,,,,CCOc1cc(N=Nc2ccc(N(CCO)CCO)cc2)ccc1N=Nc1c(S(=O)(=O)O)cc2ccc(N)cc2c1O,['127726-33-4']
0.0,1.0,,,,,0.0,1.0,,,,,CCOc1cc(N=Nc2ccccc2)ccc1N=Nc1c(S(=O)(=O)O)cc2ccc(N)cc2c1O,['127750-14-5']
,0.0,,,,,,,,,,,CCOc1cc2c(c3ccc4ccccc4c13)CCC2=O,['83053-57-0']
0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,CCOc1ccc(C(C)(C)C)cc1NC(=O)C(=O)Nc1ccccc1CC,['35001-52-6']
0.0,1.0,,,,,,,,,,,CCOc1ccc(N(O)C(=O)CC(C)O)cc1,['98349-84-9']
0.0,1.0,,,,,,,,,,,CCOc1ccc(N(O)C(C)=O)cc1,['19315-64-1']
0.0,1.0,,,,,0.0,0.0,,,,,CCOc1ccc(N)cc1,['156-43-4']
,,,,,1.0,,,,1.0,,,CCOc1ccc(N)cc1N,['5862-77-1']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOc1ccc(N=C(C)O)cc1,['62-44-2']
0.0,0.0,0.0,0.0,,,,1.0,,1.0,,,CCOc1ccc(N=C(C)O)cc1N,['17026-81-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOc1ccc(N=Nc2ccc(-c3ccc(N=Nc4c(O)ccc5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)c(C)c3)cc2C)cc1,['6358-29-8']
1.0,1.0,,,,,1.0,1.0,,,,,CCOc1ccc(N=O)cc1,['3420-97-1']
0.0,0.0,,,,,,,,,,,CCOc1ccc(N=[N+]([O-])c2ccc(OCC)cc2)cc1,['4792-83-0']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOc1ccc(NC(=N)O)cc1,['150-69-6']
,0.0,,,,,,,,,,,CCOc1ccc(NC(=O)CC(C)O)cc1,['1083-57-4']
,1.0,,,,,,,,,,,CCOc1ccc(NO)cc1,['38246-95-6']
,,0.0,,,,1.0,,0.0,,,,CCOc1ccc([N+](=O)[O-])cc1,['100-29-8']
0.0,0.0,,,,,0.0,0.0,,,,,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,['91-53-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOc1ccc2ccccc2c1,['93-18-5']
0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,CCOc1cccc(N)c1,['621-33-0']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOc1cccc([N+](=O)[O-])c1,['621-52-3']
,0.0,,,,,,,,,,,CCOc1cccc2cccnc12,['1555-94-8']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,CCOc1ccccc1N,['94-70-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOc1ccccc1OCC1CNCCO1,"['35604-67-2', '46817-91-8']"
1.0,,1.0,,,,0.0,,0.0,,,,CCOc1ccccc1[N+](=O)[O-],['610-67-3']
1.0,1.0,,,,,,0.0,,,,,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,['19387-91-8']
1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCS(=O)(=O)n1ncc(Cl)c(Cl)c1=O,['155164-54-8']
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,CCS(=O)CCSP(=O)(OC)OC,['301-12-2']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CCSC(=O)Cl,['2941-64-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,CCSC(=O)N1CCCCCC1,['2212-67-1']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,CCSCCC(N)C(=O)O,['67-21-0']
0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,CCSCCSP(=O)(OC)OC,['919-86-8']
0.0,0.0,,,,,0.0,0.0,,,,,CCSCCSP(=S)(OC)OC,['640-15-3']
0.0,0.0,,,,,0.0,0.0,,,,,CCSN(SCC)C(=S)SCC(N=C(C)O)C(=O)O,['128505-52-2']
0.0,1.0,,,,,0.0,1.0,,,,,CCSc1cc(Cc2ccc(N)c(SCC)c2)ccc1N,['70883-13-5']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CC[Ge](Cl)(CC)CC,['994-28-5']
0.0,0.0,,,,,0.0,0.0,,,0.0,,CC[N+](=O)[O-],"['79-24-3', '25590-58-3']"
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCc1c(Br)c(Br)c(Br)c(Br)c1Br,['85-22-3']
,,,,,,,,,,,,CCc1c(C)oc(O)c1C(=O)OC,['142438-64-0']
0.0,1.0,,,,,0.0,1.0,,,,,CCc1c(N)ccc2ccccc12,['389104-53-4']
,0.0,,,,,,0.0,,,,,CCc1c2ccccc2c(C)c2c1ccc1ccccc12,['16354-50-0']
,0.0,,,,,,0.0,,,,,CCc1c2ccccc2c(C)c2ccc3ccccc3c12,['16354-55-5']
,0.0,,,,,,0.0,,,,,CCc1c2ccccc2c(CC)c2c1ccc1ccccc12,['16354-52-2']
,,,,,,1.0,,,,,,CCc1c2ccccc2cc2c1c1c(c3ccccc32)N1,['159714-86-0']
,,,,,,1.0,,,,,,CCc1c2ccccc2cc2c1c1c(c3ccccc32)O1,['159714-85-9']
,,,,,,,1.0,,,,,CCc1c2ccccc2cc2c1ccc1ccccc12,['3697-30-1']
1.0,,,,,,1.0,,,,,,CCc1c2ccccc2cc2c3c(ccc12)C(O)C(O)C1OC31,['120693-41-6']
,0.0,,,,,,0.0,,,,,CCc1c2ccccc2cc2ccc3ccccc3c12,['18868-66-1']
0.0,0.0,,,,,0.0,0.0,,,,,CCc1cc(-c2ccccc2)cc(CC)c1N,['314084-63-4']
1.0,1.0,,,,,0.0,1.0,,,,,CCc1cc(-c2ccccc2)ccc1N,['389104-60-3']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,CCc1cc(C(=N)S)ccn1,['536-33-4']
0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,['4130-42-1']
,0.0,,,,,,0.0,,,,,CCc1cc(Cc2cc(C)c(N)c(CC)c2)cc(C)c1N,['19900-72-2']
1.0,,,,,,,,,,,,CCc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,['119613-62-6']
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,CCc1ccc(C)cc1,['622-96-8']
1.0,,,,,,1.0,,,,,,CCc1ccc(NC(=O)c2csc([N+](=O)[O-])c2)cc1,['146818-20-4']
0.0,0.0,,,,,0.0,0.0,,,,,CCc1ccc([N+](=O)[O-])cc1,['100-12-9']
0.0,,0.0,,1.0,,0.0,,0.0,,,,CCc1cccc(CC)c1N,['579-66-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCc1cccc(CC)c1N(COC)C(=O)CCl,['15972-60-8']
0.0,0.0,,,,,0.0,0.0,,,,,CCc1cccc(CC)c1N(COC)C(=O)CO,['56681-55-1']
,,,,,,0.0,0.0,,,,,CCc1cccc(CC)c1N=C(C)O,['16665-89-7']
1.0,1.0,,,,,0.0,0.0,,,,,CCc1cccc(CC)c1N=C(O)CCl,['6967-29-9']
0.0,1.0,,,,,0.0,0.0,,,,,CCc1cccc(CC)c1N=C(O)CO,['52559-52-1']
,1.0,,,,,1.0,1.0,,,,,CCc1cccc(CC)c1N=O,['99766-47-9']
1.0,,,,,,1.0,,,,,,CCc1cccc(N=C(O)c2csc([N+](=O)[O-])c2)c1,['146795-32-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCc1cccc2c(CCO)c[nH]c12,['41340-36-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCc1cccc2c3c([nH]c12)C(C)(CC)OCC3,['115066-03-0']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,['41340-25-4']
0.0,0.0,,,,,0.0,0.0,,,,,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,['59652-29-8']
,1.0,,,,,,,,,,,CCc1cccc2cccnc12,['19655-56-2']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CCc1ccccc1,['100-41-4']
0.0,0.0,,,,,0.0,0.0,,,,,CCc1ccccc1N,['578-54-1']
1.0,,,,,,1.0,,,,,,CCc1ccccc1N=C(O)c1csc([N+](=O)[O-])c1,['146795-33-7']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,CCc1ccccc1O,['90-00-6']
0.0,0.0,,,,,0.0,0.0,,,,,CCc1ccccc1[N+](=O)[O-],['612-22-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCc1ccco1,['3208-16-0']
,0.0,,,,,,,,,,,CCc1ccnc2ccccc12,['19020-26-9']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCc1cn(C2CC(O)C(CO)O2)c(=O)nc1O,['15176-29-1']
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,CCc1cnccn1,['13925-00-3']
0.0,1.0,,,,,0.0,1.0,,,,,CCc1nc2ccc(NC)c(C)c2nc1CC,['161697-01-4']
,,,,,,,1.0,,,,,CCc1nc2ccc3ccc4ccc(O)cc4c3c2[nH]1,['114460-41-2']
1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,,CCl,['74-87-3']
,,,,,,,1.0,,,,,CCn1c(=N)[nH]c2c3cccnc3cc(C)c21,['99601-32-8']
,,,,,,,1.0,,,,,CCn1c(=N)[nH]c2c3cccnc3ccc21,['99601-33-9']
,,,,,,,1.0,,,,,CCn1c(=N)[nH]c2c3nc(C)cnc3ccc21,['99601-31-7']
,,,,,,,1.0,,,,,CCn1c(=N)[nH]c2c3ncc(C)nc3ccc21,['99601-30-6']
0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0,1.0,CCn1c2cc(=N)ccc-2c2ccc([NH3+])cc2c1-c1ccccc1,['1239-45-8']
0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,CCn1c2ccccc2c2cc(N)ccc21,['6109-97-3']
,,,,,,,,,,1.0,,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-c3ccc(O)cc3)c(F)c21,['103978-08-1']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-c3ccncc3)c(F)c21,['100325-51-7']
,,,,,,,,,,1.0,,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,['70458-92-3']
0.0,0.0,,,,,0.0,0.0,,,1.0,,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,"['98079-52-8', '98079-51-7']"
0.0,0.0,,,,,0.0,0.0,,,1.0,1.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,['70458-96-7']
,,,,,,,,,,1.0,,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,['74011-58-8']
,,,,,,,,,,1.0,,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,['14698-29-4']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,['389-08-2']
0.0,0.0,,,,,0.0,0.0,,,,1.0,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,['51940-44-4']
,,,,,,,,,,1.0,,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,['28657-80-9']
1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,,,CI,['74-88-4']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN,"['74-89-5', '593-51-1']"
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C(=O)CCCCl)c1snc2ccccc12,['68268-00-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C(=O)CCl)c1snc2ccccc12,['68267-98-1']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,['126-27-2']
1.0,,,,,,1.0,,,,,,CN(C(=O)c1csc([N+](=O)[O-])c1)c1ccccc1,['146795-48-4']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)C,['75-50-3']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)C#N,['1467-79-4']
0.0,0.0,,,,,0.0,0.0,,,,,CN(C)C(=N)N(C)C,['80-70-6']
,,,,,,1.0,,,,,,CN(C)C(=O)C=Cc1ccc([N+](=O)[O-])o1,['6755-13-1']
1.0,,1.0,,,,,,,,,,CN(C)C(=O)Cl,['79-44-7']
,,1.0,1.0,,,,,,,,,CN(C)C(=O)N(C)N=O,['3475-63-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)C(=O)Nc1ccc(Cl)cc1,['150-68-5']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)C(=O)Oc1ccc[n+](C)c1,['101-26-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)C(=O)c1nc(CN=C(O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,['85815-37-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)C(=O)c1nc2n(n1)-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,['50330-59-1']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)C(=S)N(C)C,['2782-91-4']
1.0,0.0,1.0,1.0,,,0.0,0.0,,,0.0,0.0,CN(C)C(=S)S,"['137-30-4', '14484-64-1', '128-04-1']"
1.0,0.0,,,,,,,,,,,CN(C)C(=S)SNCCNSC(=S)N(C)C,['34041-03-7']
1.0,1.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,CN(C)C(=S)SSC(=S)N(C)C,['137-26-8']
,,,1.0,,,,,,,,,CN(C)C(O)=Nc1ccc(Cl)c(Cl)c1,['330-54-1']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,CN(C)C(O)=Nc1cccc(C(F)(F)F)c1,['2164-17-2']
0.0,0.0,,,,,0.0,0.0,,,,,CN(C)C1C(=O)C(C(=N)O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,['10025-91-9']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)C1C(=O)C(C(=N)O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,['2058-46-0']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)C1C(=O)C(C(=N)O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,['64-75-5']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,CN(C)C1Cc2cccc3cccc(c23)C1,['32828-84-5']
,1.0,,,,,,,,,,,CN(C)C=Nc1nnc(C=Cc2ccc([N+](=O)[O-])o2)o1,['55738-54-0']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CN(C)C=O,['68-12-2']
0.0,0.0,,,,,,,,,,,CN(C)CC(=O)O,['2491-06-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)CCC=C1c2ccccc2CCc2ccccc21,['50-48-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)CCC=C1c2ccccc2COc2ccccc21,['1668-19-5']
1.0,1.0,,,,,0.0,0.0,,,,,CN(C)CCCCl,['5407-04-5']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)CCCN,['109-55-7']
0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,CN(C)CCCN1C=CN(C)C1=C=NO,['131206-89-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)CCCN1c2ccccc2CCc2ccccc21,['50-49-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,"['69-09-0', '50-53-3']"
1.0,,,,,,1.0,,,,,,CN(C)CCCN=c1c2ccccc2[nH]c2c(Cl)ccc([N+](=O)[O-])c12,['116374-65-3']
1.0,,,,,,1.0,,,,,,CN(C)CCCN=c1c2ccccc2[nH]c2c(F)ccc([N+](=O)[O-])c12,['116374-66-4']
1.0,,,,,,1.0,,,,,,CN(C)CCCN=c1c2ccccc2[nH]c2c(N(C)C)ccc([N+](=O)[O-])c12,['116374-67-5']
1.0,,,,,,1.0,,,,,,CN(C)CCCN=c1c2ccccc2[nH]c2c(N(CCO)CCO)ccc([N+](=O)[O-])c12,['107210-40-2']
1.0,,0.0,,,,1.0,1.0,1.0,,,,CN(C)CCCN=c1c2ccccc2[nH]c2cc([N+](=O)[O-])ccc12,['6237-24-7']
1.0,,1.0,,,,1.0,1.0,1.0,,,,CN(C)CCCN=c1c2ccccc2[nH]c2ccc([N+](=O)[O-])cc12,['6237-22-5']
1.0,,0.0,,,,1.0,1.0,1.0,,,,CN(C)CCCN=c1c2ccccc2[nH]c2cccc([N+](=O)[O-])c12,['4533-39-5']
0.0,,0.0,,,,0.0,0.0,1.0,,,,CN(C)CCCN=c1c2ccccc2[nH]c2ccccc12,['13365-37-2']
1.0,,0.0,,,,1.0,1.0,1.0,,,,CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,['6691-68-5']
1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,,CN(C)CCCl,['107-99-3']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)CCN(C)C,['110-18-9']
,,,,,,,,,,,,CN(C)CCN(C)N=O,['23834-30-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)CCN(Cc1ccccc1)c1ccccc1,['2045-52-5']
0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,CN(C)CCN(Cc1cccs1)c1ccccn1,['135-23-9']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)CCN(Cc1ccsc1)c1ccccn1,['958-93-0']
0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,CN(C)CCN1C=CN(C)C1=C=NO,['128879-32-3']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cc2ccccc2c2cccnc12,['131862-17-4']
,,,,,,,,0.0,,,,CN(C)CCN=C(O)c1ccc2[nH]c3ccccc3c(=N)c2c1,['91549-70-1']
,,,,,,,,0.0,,,,CN(C)CCN=C(O)c1ccc2c(=N)c3ccccc3[nH]c2c1,['91549-71-2']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccc2c(=O)c3ccccc3[nH]c12,['103554-58-1']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccc2c(=O)c3ccccc3oc12,['112022-08-9']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccc2c(=O)c3ccccc3sc12,['112022-07-8']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccc2c(N)c3ccccc3nc12,['89459-43-8']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccc2c1C(=O)c1ccccc1C2=O,['112022-06-7']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccc2c1Nc1ccccc1O2,['112022-13-6']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccc2c1Oc1ccccc1O2,['112022-10-3']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccc2c1ncc1ccccc12,['131862-15-2']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccc2cc(-c3ccccc3)oc12,['131862-22-1']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccc2cc3ccccc3cc12,['112022-05-6']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccc2cc3ccccc3nc12,"['89459-25-6', '89458-99-1']"
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccc2ccc(-c3ccccc3)nc12,['107027-12-3']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccc2nc(-c3ccccc3)[nH]c12,['124340-47-2']
,,,,,,,,0.0,,,,CN(C)CCN=C(O)c1cccc2nc(-c3ccccc3)oc12,['131862-19-6']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccc2nc3ccccc3nc12,['103942-97-8']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccc2ncc(-c3ccccc3)nc12,['107027-31-6']
,,,,,,,,0.0,,,,CN(C)CCN=C(O)c1cccc2oc(-c3ccccc3)nc12,['131862-20-9']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccn2c(=O)c3ccccc3nc12,['112022-09-0']
,,,,,,,,1.0,,,,CN(C)CCN=C(O)c1cccn2cc(-c3ccccc3)nc12,['131862-21-0']
,,,,,,,,1.0,,,,CN(C)CCNC(=O)c1ccc2ccc3cccnc3c2n1,['131862-18-5']
,,,,,,,,1.0,,,,CN(C)CCNC(=O)c1cccc2nc3ccccc3cc12,['106626-55-5']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)CCNS(=O)(=O)c1cccc2cccnc12,['158729-31-8']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CN(C)CCO,['108-01-0']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)CCOC(c1ccccc1)c1ccccc1,['147-24-0']
0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,CN(C)CCc1cc(O)ccc1CNc1ccccn1,['57830-29-2']
0.0,0.0,,,,,0.0,0.0,,,,,CN(C)Cc1ccccc1,['103-83-3']
0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,CN(C)N,['57-14-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CN(C)N=C(O)CCC(=O)O,['1596-84-5']
1.0,1.0,0.0,1.0,1.0,1.0,,1.0,,,,,CN(C)N=Nc1[nH]cnc1C(N)=O,['4342-03-4']
0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,,,CN(C)N=Nc1ccc(Br)cc1,['7239-21-6']
0.0,0.0,,,,,,,,,,,CN(C)N=Nc1ccc(C(=O)O)cc1,['70055-49-1']
0.0,,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,,CN(C)N=Nc1ccc(Cl)cc1,['7203-90-9']
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,CN(C)N=Nc1ccc([N+](=O)[O-])cc1,['7227-92-1']
,,,,,,,,,,,,CN(C)N=Nc1ccccc1,['7227-91-0']
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,CN(C)N=O,['62-75-9']
